epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,4992.8,1.30036,0.76412,1.3489,0.92684,0.82933,0.89553,0.57796,1.05022,1.77641,1.15016,0.00802,0.00802,0.00802
32,5152.59,1.29415,0.75477,1.34883,0.92056,0.83146,0.89564,0.57772,1.04094,1.55833,1.14176,0.007954,0.007954,0.007954
33,5313.03,1.2945,0.75076,1.3452,0.9213,0.83769,0.89708,0.57995,1.03202,1.66639,1.13191,0.007888,0.007888,0.007888
34,5472.85,1.29908,0.75868,1.34597,0.91257,0.84153,0.89662,0.58159,1.0282,1.72524,1.12958,0.007822,0.007822,0.007822
35,5633.77,1.28462,0.74776,1.33197,0.91275,0.84558,0.89934,0.58481,1.02699,1.59108,1.1293,0.007756,0.007756,0.007756
36,5792.42,1.29213,0.74655,1.33908,0.92755,0.83392,0.89854,0.58307,1.03076,1.54048,1.13042,0.00769,0.00769,0.00769
37,5951.19,1.28351,0.74334,1.33756,0.92962,0.83634,0.9,0.58457,1.02795,1.59771,1.12785,0.007624,0.007624,0.007624
38,6113.58,1.27461,0.73114,1.32995,0.91885,0.843,0.89997,0.58587,1.02543,1.42163,1.12602,0.007558,0.007558,0.007558
39,6274.94,1.27796,0.73029,1.32817,0.92294,0.84406,0.90125,0.58826,1.02529,1.47147,1.12523,0.007492,0.007492,0.007492
40,6433.69,1.27642,0.73119,1.32823,0.92203,0.84422,0.90125,0.58886,1.01972,1.55768,1.12125,0.007426,0.007426,0.007426
41,6591.69,1.27288,0.73183,1.32795,0.92271,0.84361,0.90156,0.58837,1.01777,1.60227,1.11995,0.00736,0.00736,0.00736
42,6749.79,1.27418,0.72737,1.33034,0.92008,0.84452,0.90126,0.59081,1.01694,1.43834,1.11825,0.007294,0.007294,0.007294
43,6909.42,1.2786,0.72281,1.32774,0.91561,0.85004,0.90163,0.5912,1.01631,1.40319,1.12067,0.007228,0.007228,0.007228
44,7068.01,1.26111,0.71537,1.3203,0.91557,0.84958,0.90225,0.59197,1.01366,1.43717,1.11824,0.007162,0.007162,0.007162
45,7226.28,1.26888,0.72239,1.32243,0.92176,0.84528,0.90284,0.59215,1.01403,1.4553,1.11899,0.007096,0.007096,0.007096
46,7384.89,1.26549,0.71708,1.31784,0.92363,0.84652,0.90327,0.59382,1.0128,1.47388,1.11688,0.00703,0.00703,0.00703
47,7543.33,1.26152,0.71587,1.31602,0.92397,0.84558,0.90333,0.59407,1.01335,1.41499,1.11684,0.006964,0.006964,0.006964
48,7701.85,1.2645,0.71533,1.31871,0.92492,0.84589,0.90243,0.59374,1.01296,1.47044,1.11468,0.006898,0.006898,0.006898
49,7860.72,1.25793,0.70607,1.31207,0.9266,0.84482,0.90291,0.59408,1.01278,1.45726,1.114,0.006832,0.006832,0.006832
50,8020.18,1.25605,0.70536,1.31305,0.93134,0.84285,0.90402,0.59533,1.01124,1.40678,1.11241,0.006766,0.006766,0.006766
51,8179.11,1.25042,0.69987,1.30112,0.93487,0.84126,0.90413,0.59494,1.01148,1.41244,1.11225,0.0067,0.0067,0.0067
52,8337.42,1.25198,0.70389,1.31256,0.93387,0.84239,0.90422,0.59482,1.0106,1.39362,1.11122,0.006634,0.006634,0.006634
53,8496.24,1.25582,0.70663,1.304,0.93391,0.84558,0.90562,0.59584,1.00865,1.37923,1.10894,0.006568,0.006568,0.006568
54,8654.4,1.24947,0.69837,1.30772,0.92885,0.84839,0.90584,0.59605,1.00752,1.37349,1.1084,0.006502,0.006502,0.006502
55,8812.64,1.24855,0.69734,1.30245,0.92839,0.84938,0.90525,0.59605,1.00735,1.36829,1.10689,0.006436,0.006436,0.006436
56,8971.65,1.24786,0.69679,1.30464,0.92929,0.84862,0.90524,0.59668,1.0068,1.36156,1.10616,0.00637,0.00637,0.00637
57,9130.29,1.24789,0.70036,1.30518,0.92754,0.85074,0.90564,0.5968,1.00592,1.37534,1.1062,0.006304,0.006304,0.006304
58,9288.53,1.23776,0.6887,1.30322,0.92814,0.85116,0.90544,0.59693,1.00486,1.39174,1.10549,0.006238,0.006238,0.006238
59,9448.01,1.24188,0.68852,1.30017,0.92957,0.85044,0.90568,0.59713,1.00471,1.40787,1.10538,0.006172,0.006172,0.006172
60,9606.9,1.2376,0.6835,1.29231,0.92872,0.85071,0.90584,0.59765,1.00394,1.42014,1.1049,0.006106,0.006106,0.006106
61,9764.45,1.23621,0.6876,1.30322,0.92895,0.8516,0.90622,0.59859,1.00359,1.42319,1.10481,0.00604,0.00604,0.00604
62,9923.11,1.23891,0.68441,1.30013,0.93018,0.85014,0.90616,0.59855,1.00266,1.42607,1.10419,0.005974,0.005974,0.005974
63,10081.9,1.2379,0.68352,1.29742,0.92955,0.85272,0.90674,0.59862,1.00265,1.42989,1.10404,0.005908,0.005908,0.005908
64,10240.1,1.23513,0.68247,1.29136,0.93039,0.85231,0.9065,0.59877,1.00238,1.43035,1.10363,0.005842,0.005842,0.005842
65,10398.5,1.23477,0.6811,1.2925,0.93227,0.85062,0.90719,0.59899,1.00221,1.42159,1.10297,0.005776,0.005776,0.005776
66,10556.7,1.23412,0.67988,1.29041,0.93276,0.85099,0.90715,0.5996,1.00191,1.41814,1.10243,0.00571,0.00571,0.00571
67,10716.2,1.2275,0.67244,1.28686,0.93218,0.85155,0.90752,0.59959,1.00219,1.42119,1.10263,0.005644,0.005644,0.005644
68,10875.9,1.22871,0.67353,1.28985,0.92685,0.85408,0.90739,0.59975,1.00222,1.42398,1.10268,0.005578,0.005578,0.005578
69,11036.4,1.22309,0.6735,1.28694,0.9294,0.85287,0.90695,0.6,1.00168,1.42016,1.10213,0.005512,0.005512,0.005512
70,11196.8,1.22395,0.66788,1.28562,0.92891,0.85313,0.90717,0.60014,1.00105,1.42128,1.10174,0.005446,0.005446,0.005446
71,11357.8,1.2277,0.66862,1.28552,0.92914,0.85405,0.90728,0.60053,1.00084,1.41978,1.10124,0.00538,0.00538,0.00538
72,11518.5,1.21682,0.66666,1.28399,0.93068,0.85348,0.90742,0.6003,1.00065,1.41676,1.10116,0.005314,0.005314,0.005314
73,11679,1.21558,0.66049,1.27341,0.92921,0.85454,0.90774,0.60025,1.0005,1.41334,1.10106,0.005248,0.005248,0.005248
74,11838.1,1.22191,0.6661,1.27896,0.92946,0.85363,0.90759,0.60023,1.00025,1.40739,1.10079,0.005182,0.005182,0.005182
75,11998,1.21741,0.65968,1.27626,0.93072,0.85363,0.90787,0.60034,1.00027,1.4027,1.10053,0.005116,0.005116,0.005116
76,12156.9,1.2107,0.65864,1.27795,0.9326,0.85363,0.90823,0.60076,1.00025,1.39545,1.10036,0.00505,0.00505,0.00505
77,12317,1.21459,0.65462,1.27615,0.93259,0.85348,0.90816,0.60103,0.99994,1.39177,1.09994,0.004984,0.004984,0.004984
78,12475.4,1.21744,0.66122,1.2782,0.93276,0.85363,0.90843,0.60139,0.99958,1.38294,1.09942,0.004918,0.004918,0.004918
79,12634.9,1.20858,0.6585,1.28095,0.93178,0.85302,0.90781,0.6018,0.99917,1.36998,1.09909,0.004852,0.004852,0.004852
80,12795,1.20899,0.65169,1.27838,0.93184,0.85312,0.90812,0.60181,0.9988,1.36614,1.09868,0.004786,0.004786,0.004786
81,12954.7,1.21497,0.65238,1.27919,0.93156,0.85424,0.90854,0.60194,0.99887,1.35737,1.09844,0.00472,0.00472,0.00472
82,13113,1.20571,0.65426,1.27331,0.93158,0.85454,0.90886,0.60217,0.99856,1.35447,1.0979,0.004654,0.004654,0.004654
83,13272.3,1.20095,0.64564,1.26886,0.93133,0.85461,0.90876,0.60235,0.99821,1.3522,1.09754,0.004588,0.004588,0.004588
84,13431.4,1.20573,0.64874,1.26199,0.93035,0.8553,0.9092,0.60258,0.99766,1.34867,1.09708,0.004522,0.004522,0.004522
85,13590.8,1.207,0.6457,1.26681,0.93204,0.85382,0.9092,0.60298,0.99771,1.34426,1.09689,0.004456,0.004456,0.004456
86,13748.7,1.19626,0.63533,1.25988,0.92994,0.85606,0.90934,0.60297,0.99746,1.34464,1.09674,0.00439,0.00439,0.00439
87,13907.8,1.20292,0.64443,1.26595,0.92949,0.85636,0.90946,0.60304,0.99708,1.34126,1.09643,0.004324,0.004324,0.004324
88,14066.6,1.19905,0.64455,1.26746,0.93135,0.85482,0.90899,0.60302,0.99702,1.34083,1.09635,0.004258,0.004258,0.004258
89,14226.1,1.19833,0.63681,1.25916,0.93132,0.85443,0.90918,0.6035,0.99685,1.34438,1.09609,0.004192,0.004192,0.004192
90,14385.3,1.19206,0.63483,1.26717,0.93249,0.85408,0.90912,0.60334,0.9965,1.34233,1.09585,0.004126,0.004126,0.004126
91,14544.6,1.19537,0.63457,1.26296,0.93171,0.85408,0.90924,0.60337,0.99649,1.34355,1.09567,0.00406,0.00406,0.00406
92,14703.7,1.19421,0.63124,1.2636,0.93201,0.85337,0.90863,0.60328,0.99605,1.34598,1.09541,0.003994,0.003994,0.003994
93,14863.4,1.18805,0.62981,1.25671,0.93227,0.85317,0.90892,0.60349,0.99576,1.34322,1.0952,0.003928,0.003928,0.003928
94,15021.7,1.18208,0.6247,1.25776,0.93251,0.85302,0.90893,0.60351,0.99584,1.34313,1.0952,0.003862,0.003862,0.003862
95,15181.4,1.18438,0.62875,1.25893,0.93353,0.85333,0.90908,0.60393,0.99575,1.34376,1.09504,0.003796,0.003796,0.003796
96,15341.4,1.1792,0.62331,1.25227,0.93431,0.85305,0.90904,0.604,0.99595,1.34498,1.09497,0.00373,0.00373,0.00373
97,15500.9,1.18807,0.62308,1.25224,0.93387,0.85335,0.90925,0.60433,0.99562,1.34038,1.09473,0.003664,0.003664,0.003664
98,15659.4,1.17563,0.61823,1.25074,0.93399,0.85296,0.9096,0.60431,0.99531,1.33795,1.09443,0.003598,0.003598,0.003598
99,15819.6,1.18752,0.62641,1.25429,0.93326,0.85351,0.9097,0.60403,0.99494,1.33128,1.09407,0.003532,0.003532,0.003532
100,15978.8,1.18102,0.62494,1.24988,0.9309,0.85711,0.91006,0.60462,0.9946,1.32398,1.09367,0.003466,0.003466,0.003466
101,16138.4,1.18075,0.62197,1.24701,0.93075,0.85711,0.90995,0.60472,0.9945,1.31663,1.09337,0.0034,0.0034,0.0034
102,16297.3,1.17967,0.61899,1.24794,0.93154,0.85541,0.91009,0.60494,0.99433,1.31149,1.09318,0.003334,0.003334,0.003334
103,16455.7,1.17506,0.61437,1.24207,0.93202,0.855,0.90976,0.60525,0.99417,1.30822,1.09303,0.003268,0.003268,0.003268
104,16615.6,1.17771,0.61281,1.24623,0.92967,0.85701,0.90974,0.60562,0.99408,1.30613,1.09274,0.003202,0.003202,0.003202
105,16774.7,1.17089,0.61171,1.24106,0.93125,0.85559,0.90981,0.6059,0.99371,1.29869,1.09223,0.003136,0.003136,0.003136
106,16934.5,1.18206,0.61394,1.251,0.92886,0.85844,0.90971,0.60632,0.99332,1.28909,1.0919,0.00307,0.00307,0.00307
107,17093,1.16968,0.60999,1.24276,0.929,0.85894,0.90987,0.6064,0.9931,1.28084,1.09175,0.003004,0.003004,0.003004
108,17253.1,1.16905,0.60875,1.238,0.92885,0.8583,0.90965,0.6064,0.99251,1.27185,1.09111,0.002938,0.002938,0.002938
109,17411.8,1.16134,0.60436,1.23529,0.92946,0.85831,0.91006,0.60689,0.99203,1.2628,1.09061,0.002872,0.002872,0.002872
110,17571.4,1.16944,0.60924,1.23818,0.92973,0.85803,0.91039,0.60707,0.99202,1.25419,1.09047,0.002806,0.002806,0.002806
111,17731.2,1.15961,0.60187,1.23384,0.92919,0.8588,0.91035,0.60722,0.99155,1.2466,1.09005,0.00274,0.00274,0.00274
112,17890.6,1.16405,0.60064,1.23007,0.9289,0.85955,0.91101,0.60746,0.99117,1.23922,1.08967,0.002674,0.002674,0.002674
113,18049.8,1.15825,0.59919,1.23436,0.92963,0.85894,0.91122,0.60777,0.99105,1.22831,1.08931,0.002608,0.002608,0.002608
114,18209.7,1.1561,0.59723,1.22879,0.92922,0.85918,0.91145,0.60811,0.99065,1.21611,1.08908,0.002542,0.002542,0.002542
115,18369.8,1.15826,0.59669,1.23119,0.92928,0.8591,0.91155,0.60807,0.99013,1.20732,1.08858,0.002476,0.002476,0.002476
116,18529.7,1.14801,0.59666,1.22905,0.92897,0.85984,0.91172,0.60876,0.99041,1.19551,1.08866,0.00241,0.00241,0.00241
117,18691.2,1.14772,0.59329,1.22488,0.92912,0.85985,0.91177,0.60907,0.98979,1.18857,1.08804,0.002344,0.002344,0.002344
118,18852,1.15293,0.59223,1.22398,0.93301,0.85647,0.9118,0.60919,0.98927,1.18255,1.08738,0.002278,0.002278,0.002278
119,19012.1,1.15483,0.59172,1.2221,0.93242,0.85679,0.91199,0.6089,0.98888,1.17941,1.08685,0.002212,0.002212,0.002212
120,19171.2,1.15322,0.591,1.22176,0.9331,0.85556,0.9123,0.60914,0.98874,1.17055,1.08663,0.002146,0.002146,0.002146
121,19330.4,1.14537,0.58367,1.22036,0.93165,0.85712,0.91234,0.60945,0.98776,1.16275,1.08573,0.00208,0.00208,0.00208
122,19490.8,1.14559,0.58224,1.22407,0.9317,0.85746,0.91268,0.60979,0.9879,1.1548,1.08556,0.002014,0.002014,0.002014
123,19651,1.1453,0.58422,1.22003,0.93159,0.85636,0.91264,0.61,0.98737,1.14576,1.08512,0.001948,0.001948,0.001948
124,19811,1.14375,0.5881,1.21986,0.93105,0.85705,0.91301,0.61025,0.98722,1.14089,1.08488,0.001882,0.001882,0.001882
125,19971.5,1.13456,0.57626,1.2142,0.93127,0.85697,0.91297,0.61072,0.98711,1.13248,1.0849,0.001816,0.001816,0.001816
126,20131.3,1.13631,0.57731,1.22043,0.93073,0.85758,0.91322,0.61094,0.98702,1.12607,1.0847,0.00175,0.00175,0.00175
127,20290.4,1.13214,0.57422,1.21361,0.92737,0.86078,0.91333,0.61112,0.98683,1.12109,1.08468,0.001684,0.001684,0.001684
128,20449.8,1.13416,0.5779,1.21976,0.92738,0.86097,0.91354,0.61122,0.98661,1.11667,1.08463,0.001618,0.001618,0.001618
129,20609.1,1.12779,0.57443,1.21393,0.92727,0.86146,0.91396,0.61162,0.98641,1.11203,1.08441,0.001552,0.001552,0.001552
130,20769.2,1.12929,0.56897,1.20727,0.92696,0.86135,0.91352,0.61139,0.98612,1.10634,1.08403,0.001486,0.001486,0.001486
131,20929,1.12791,0.5709,1.21016,0.92764,0.86107,0.91384,0.61181,0.98655,1.09875,1.08445,0.00142,0.00142,0.00142
132,21087.8,1.12195,0.56771,1.20668,0.92804,0.86163,0.91329,0.6121,0.98582,1.09489,1.08373,0.001354,0.001354,0.001354
133,21247.3,1.12037,0.56243,1.20499,0.92888,0.86063,0.91344,0.61223,0.98542,1.08985,1.08326,0.001288,0.001288,0.001288
134,21406.2,1.11661,0.56074,1.19928,0.9309,0.85773,0.91366,0.61261,0.98498,1.08641,1.08271,0.001222,0.001222,0.001222
135,21565.7,1.11542,0.56176,1.20182,0.92912,0.86046,0.91379,0.61285,0.98436,1.08024,1.08211,0.001156,0.001156,0.001156
136,21724.5,1.11887,0.56084,1.20238,0.9286,0.86098,0.91406,0.61307,0.98398,1.07457,1.08163,0.00109,0.00109,0.00109
137,21883.3,1.11406,0.55486,1.19934,0.92731,0.86198,0.91395,0.61327,0.98362,1.06777,1.08108,0.001024,0.001024,0.001024
138,22042.6,1.11416,0.55438,1.19829,0.92756,0.86077,0.91406,0.61361,0.98325,1.06327,1.08063,0.000958,0.000958,0.000958
139,22202.4,1.10826,0.55122,1.19688,0.92758,0.86168,0.91405,0.61349,0.98315,1.05587,1.08038,0.000892,0.000892,0.000892
140,22361.7,1.10902,0.54942,1.19169,0.92753,0.86092,0.91424,0.61346,0.9836,1.05036,1.08055,0.000826,0.000826,0.000826
141,22562.2,1.08047,0.48155,1.20317,0.92851,0.86122,0.9146,0.61342,0.98326,1.04221,1.08025,0.00076,0.00076,0.00076
142,22719.4,1.07734,0.4766,1.19807,0.92906,0.861,0.91449,0.6139,0.9821,1.03636,1.07822,0.000694,0.000694,0.000694
143,22875.7,1.07358,0.47826,1.19421,0.9284,0.86183,0.91472,0.61446,0.98178,1.02929,1.07781,0.000628,0.000628,0.000628
144,23032.4,1.07238,0.47417,1.19327,0.92677,0.86319,0.91475,0.61444,0.9814,1.02342,1.07743,0.000562,0.000562,0.000562
145,23187.6,1.07,0.47333,1.19166,0.92663,0.863,0.91495,0.61464,0.98115,1.01742,1.0772,0.000496,0.000496,0.000496
146,23343.4,1.06013,0.47154,1.1864,0.92779,0.86234,0.91524,0.61503,0.98052,1.00943,1.07671,0.00043,0.00043,0.00043
147,23499.1,1.05937,0.46801,1.18219,0.93239,0.85846,0.91516,0.61515,0.97998,1.00405,1.07605,0.000364,0.000364,0.000364
148,23654.9,1.06192,0.46633,1.18915,0.93455,0.8556,0.91486,0.61534,0.97961,0.99749,1.07568,0.000298,0.000298,0.000298
149,23810.7,1.05248,0.46084,1.1823,0.93186,0.85818,0.91525,0.61553,0.97917,0.99091,1.07497,0.000232,0.000232,0.000232
150,23965.9,1.05341,0.4614,1.18004,0.93283,0.85824,0.91542,0.61566,0.97891,0.98615,1.0747,0.000166,0.000166,0.000166
