epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,7029.31,1.70062,1.45541,1.6481,0.79213,0.61069,0.69774,0.37777,1.42491,9.50589,1.39955,0.0077428,0.0077428,0.0077428
59,7151.17,1.70336,1.46662,1.65877,0.79182,0.61114,0.69799,0.37861,1.4251,9.5181,1.40036,0.0077032,0.0077032,0.0077032
60,7272.75,1.70331,1.47412,1.64759,0.7935,0.61221,0.69809,0.37811,1.42478,9.50262,1.40054,0.0076636,0.0076636,0.0076636
61,7393.21,1.70373,1.46547,1.65155,0.79433,0.61223,0.69813,0.37808,1.42442,9.48774,1.40018,0.007624,0.007624,0.007624
62,7512.63,1.70428,1.4678,1.65332,0.79172,0.61312,0.69869,0.37794,1.42357,9.48346,1.39989,0.0075844,0.0075844,0.0075844
63,7633.75,1.7098,1.47589,1.65605,0.79288,0.61464,0.69937,0.37844,1.42301,9.47143,1.39992,0.0075448,0.0075448,0.0075448
64,7756.39,1.69903,1.46011,1.6386,0.79238,0.61658,0.69945,0.3786,1.42246,9.45168,1.39984,0.0075052,0.0075052,0.0075052
65,7877.33,1.70164,1.46632,1.65058,0.79542,0.61661,0.69992,0.37853,1.42233,9.44556,1.39941,0.0074656,0.0074656,0.0074656
66,8000.12,1.70605,1.46265,1.65275,0.79272,0.61828,0.70003,0.37846,1.4219,9.39319,1.39941,0.007426,0.007426,0.007426
67,8122.83,1.70878,1.46744,1.64683,0.79367,0.61722,0.70007,0.37854,1.42206,9.38675,1.39972,0.0073864,0.0073864,0.0073864
68,8243.84,1.70565,1.46814,1.64875,0.7963,0.61729,0.70109,0.37833,1.42182,9.39444,1.39999,0.0073468,0.0073468,0.0073468
69,8364.39,1.69983,1.45921,1.64225,0.79507,0.61794,0.70054,0.37802,1.42202,9.34544,1.3995,0.0073072,0.0073072,0.0073072
70,8486.72,1.69934,1.45618,1.64621,0.79638,0.61798,0.70036,0.37818,1.42155,9.3427,1.39954,0.0072676,0.0072676,0.0072676
71,8607.49,1.6924,1.44421,1.64031,0.79244,0.61783,0.69997,0.37821,1.42129,9.33588,1.39944,0.007228,0.007228,0.007228
72,8729.64,1.69976,1.46297,1.64655,0.79449,0.61661,0.69996,0.37857,1.42066,9.33027,1.39928,0.0071884,0.0071884,0.0071884
73,8850.45,1.69647,1.45468,1.64287,0.79321,0.61722,0.69984,0.37823,1.42017,9.30745,1.39943,0.0071488,0.0071488,0.0071488
74,8971.92,1.70126,1.45254,1.64017,0.78972,0.61889,0.69975,0.37837,1.42017,9.28379,1.39921,0.0071092,0.0071092,0.0071092
75,9092.74,1.69234,1.44547,1.64104,0.79012,0.61798,0.69952,0.37858,1.42004,9.29647,1.39905,0.0070696,0.0070696,0.0070696
76,9214.05,1.69143,1.44348,1.63795,0.79294,0.61813,0.69932,0.3787,1.42017,9.25693,1.39913,0.00703,0.00703,0.00703
77,9335.81,1.69968,1.45008,1.64552,0.79367,0.61858,0.69967,0.3785,1.4202,9.23564,1.39904,0.0069904,0.0069904,0.0069904
78,9456.13,1.6954,1.44906,1.64354,0.79407,0.61769,0.70031,0.37868,1.42003,9.20326,1.39871,0.0069508,0.0069508,0.0069508
79,9577.33,1.69599,1.4514,1.64531,0.79156,0.61965,0.70077,0.37877,1.41974,9.21166,1.39902,0.0069112,0.0069112,0.0069112
80,9698.84,1.69665,1.45447,1.64691,0.79371,0.61828,0.70114,0.3789,1.4195,9.18234,1.39891,0.0068716,0.0068716,0.0068716
81,9820.64,1.68905,1.44479,1.6458,0.79616,0.61722,0.70076,0.37906,1.41943,9.21861,1.3991,0.006832,0.006832,0.006832
82,9940.78,1.68771,1.44409,1.64435,0.79888,0.61577,0.70123,0.37902,1.41908,9.18704,1.39916,0.0067924,0.0067924,0.0067924
83,10060.7,1.69042,1.44816,1.64725,0.79967,0.6158,0.70116,0.37929,1.41893,9.14253,1.39883,0.0067528,0.0067528,0.0067528
84,10181.4,1.69198,1.44298,1.63701,0.80011,0.61627,0.70147,0.37913,1.41865,9.12556,1.39871,0.0067132,0.0067132,0.0067132
85,10303,1.69297,1.45159,1.64525,0.80142,0.61691,0.7013,0.37896,1.41837,9.10209,1.39846,0.0066736,0.0066736,0.0066736
86,10424.1,1.68494,1.44041,1.63503,0.80343,0.61626,0.70125,0.37869,1.4187,9.09371,1.39846,0.006634,0.006634,0.006634
87,10544.7,1.69814,1.4573,1.64688,0.80308,0.6155,0.70118,0.379,1.41858,9.06631,1.39852,0.0065944,0.0065944,0.0065944
88,10664.1,1.68542,1.43614,1.63806,0.80355,0.61486,0.70128,0.37942,1.41867,9.04648,1.39862,0.0065548,0.0065548,0.0065548
89,10785.9,1.6927,1.43811,1.6406,0.80213,0.61677,0.70148,0.37931,1.41867,8.99868,1.39866,0.0065152,0.0065152,0.0065152
90,10906.6,1.69076,1.4486,1.64095,0.80344,0.61566,0.70217,0.3794,1.41865,8.98896,1.39852,0.0064756,0.0064756,0.0064756
91,11027.4,1.69219,1.44851,1.64636,0.80301,0.61587,0.70212,0.37974,1.41854,8.92577,1.39867,0.006436,0.006436,0.006436
92,11148.8,1.69239,1.44436,1.63806,0.80416,0.61601,0.70185,0.37953,1.41823,8.92707,1.39833,0.0063964,0.0063964,0.0063964
93,11271.4,1.68788,1.43516,1.63286,0.80512,0.61536,0.70261,0.37955,1.4182,8.92102,1.39839,0.0063568,0.0063568,0.0063568
94,11392.7,1.69038,1.43679,1.63978,0.80682,0.61433,0.70208,0.37956,1.4182,8.86828,1.3985,0.0063172,0.0063172,0.0063172
95,11514.3,1.69144,1.44096,1.63583,0.80368,0.6154,0.70196,0.37961,1.4178,8.86446,1.39805,0.0062776,0.0062776,0.0062776
96,11635.1,1.69284,1.44679,1.64203,0.80581,0.61495,0.70157,0.37984,1.41755,8.83184,1.39786,0.006238,0.006238,0.006238
97,11756.2,1.68549,1.42559,1.64116,0.8056,0.61479,0.70144,0.37972,1.41698,8.81415,1.39788,0.0061984,0.0061984,0.0061984
