epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,4589.24,1.35263,0.80987,1.17482,0.91144,0.7686,0.84357,0.51604,1.08567,2.50328,1.00334,0.00703,0.00703,0.00703
47,4658.89,1.34682,0.79643,1.17259,0.90691,0.77346,0.84423,0.51748,1.08417,2.5033,1.00269,0.006964,0.006964,0.006964
48,4728.5,1.35286,0.80286,1.17836,0.91022,0.77121,0.84472,0.51874,1.08479,2.44215,1.00275,0.006898,0.006898,0.006898
49,4798.09,1.35039,0.80369,1.17073,0.90408,0.77427,0.84537,0.51862,1.08568,2.36276,1.00306,0.006832,0.006832,0.006832
50,4867.92,1.3453,0.79861,1.17049,0.90664,0.77416,0.84519,0.51972,1.08377,2.31469,1.00121,0.006766,0.006766,0.006766
51,4936.49,1.34875,0.80066,1.17251,0.9103,0.77209,0.84536,0.52085,1.08251,2.31159,1.00022,0.0067,0.0067,0.0067
52,5006.04,1.34909,0.79892,1.17442,0.90808,0.77331,0.8455,0.52053,1.08113,2.36204,0.99939,0.006634,0.006634,0.006634
53,5075.23,1.34043,0.78909,1.1668,0.90628,0.77452,0.84579,0.52159,1.07897,2.37407,0.99845,0.006568,0.006568,0.006568
54,5144.2,1.34108,0.79363,1.16906,0.90605,0.77695,0.84615,0.52229,1.07878,2.36724,0.99767,0.006502,0.006502,0.006502
55,5214.03,1.33911,0.79627,1.17296,0.90684,0.77574,0.84767,0.52289,1.0777,2.3884,0.9964,0.006436,0.006436,0.006436
56,5283.43,1.34324,0.78968,1.16872,0.90498,0.77877,0.84879,0.52263,1.07771,2.45423,0.99599,0.00637,0.00637,0.00637
57,5352.23,1.33656,0.7915,1.16617,0.90521,0.77938,0.84994,0.52345,1.07762,2.44435,0.99524,0.006304,0.006304,0.006304
58,5421.12,1.3308,0.7859,1.16407,0.90796,0.77877,0.85047,0.5237,1.07743,2.42088,0.9944,0.006238,0.006238,0.006238
59,5490.32,1.32739,0.77957,1.16445,0.90689,0.77938,0.85106,0.5248,1.07761,2.40265,0.99454,0.006172,0.006172,0.006172
60,5559.49,1.33488,0.78376,1.1707,0.90917,0.77847,0.85099,0.52504,1.07718,2.36972,0.9945,0.006106,0.006106,0.006106
61,5628.7,1.33356,0.7819,1.16289,0.90683,0.78029,0.85085,0.52541,1.07625,2.37064,0.99392,0.00604,0.00604,0.00604
62,5698.22,1.33161,0.78047,1.16188,0.90357,0.78389,0.8505,0.52545,1.07611,2.35355,0.99352,0.005974,0.005974,0.005974
63,5767.19,1.33066,0.7766,1.16095,0.90512,0.78409,0.85062,0.52576,1.07594,2.3317,0.99367,0.005908,0.005908,0.005908
64,5836.84,1.32838,0.77447,1.15734,0.90532,0.78253,0.85105,0.52648,1.07632,2.30622,0.9937,0.005842,0.005842,0.005842
65,5905.6,1.32568,0.77434,1.1591,0.90757,0.7812,0.85076,0.52639,1.07609,2.31459,0.99341,0.005776,0.005776,0.005776
66,5975,1.32823,0.78056,1.16066,0.90759,0.78135,0.85028,0.52622,1.07615,2.31368,0.99329,0.00571,0.00571,0.00571
67,6044.57,1.31579,0.77058,1.15561,0.90785,0.78135,0.85049,0.52629,1.07559,2.31434,0.99273,0.005644,0.005644,0.005644
68,6113.5,1.31018,0.76996,1.15847,0.90694,0.78227,0.8512,0.52716,1.07508,2.30224,0.99254,0.005578,0.005578,0.005578
69,6182.68,1.31613,0.76659,1.15232,0.90731,0.78257,0.85194,0.52769,1.07476,2.28399,0.99219,0.005512,0.005512,0.005512
70,6251.85,1.31624,0.77182,1.1544,0.90836,0.78257,0.85187,0.5278,1.07427,2.28736,0.99178,0.005446,0.005446,0.005446
71,6320.92,1.31568,0.76397,1.15381,0.91018,0.78287,0.85294,0.52852,1.07358,2.27457,0.99145,0.00538,0.00538,0.00538
72,6390,1.31333,0.75975,1.15183,0.91097,0.78152,0.85279,0.52848,1.07318,2.26664,0.99112,0.005314,0.005314,0.005314
73,6458.84,1.3083,0.75255,1.14909,0.91169,0.78059,0.85303,0.52892,1.07295,2.27176,0.99079,0.005248,0.005248,0.005248
74,6526.35,1.31307,0.75783,1.15253,0.91232,0.78048,0.85344,0.5293,1.07242,2.25325,0.99058,0.005182,0.005182,0.005182
75,6593.08,1.30349,0.7534,1.15168,0.91227,0.78044,0.85308,0.52907,1.07207,2.23941,0.99023,0.005116,0.005116,0.005116
76,6701.29,1.30488,0.75548,1.14967,0.91276,0.78005,0.85329,0.52979,1.07194,2.24009,0.9901,0.00505,0.00505,0.00505
77,6768.94,1.31392,0.75108,1.14753,0.91448,0.77984,0.85414,0.52982,1.07155,2.22172,0.98978,0.004984,0.004984,0.004984
78,6836.17,1.30895,0.75426,1.15131,0.91421,0.77989,0.85378,0.53,1.07099,2.20268,0.98945,0.004918,0.004918,0.004918
79,6903.03,1.30159,0.75364,1.14739,0.91402,0.78075,0.85388,0.53009,1.07058,2.19444,0.98915,0.004852,0.004852,0.004852
80,6970.18,1.30514,0.75246,1.14952,0.91411,0.7812,0.85426,0.53026,1.07,2.18581,0.98871,0.004786,0.004786,0.004786
81,7037.71,1.30178,0.75044,1.14518,0.91152,0.78515,0.85428,0.53055,1.06972,2.18286,0.98838,0.00472,0.00472,0.00472
82,7104.4,1.30804,0.74949,1.14811,0.91244,0.78476,0.85459,0.53105,1.06982,2.17136,0.98821,0.004654,0.004654,0.004654
83,7171.38,1.29844,0.74587,1.1435,0.91137,0.78454,0.85421,0.53093,1.06939,2.16525,0.98795,0.004588,0.004588,0.004588
84,7238.63,1.29905,0.74305,1.14356,0.91011,0.78556,0.85474,0.53103,1.06932,2.15883,0.98791,0.004522,0.004522,0.004522
85,7373.56,1.29369,0.74295,1.14146,0.90998,0.78545,0.85458,0.5314,1.06939,2.15263,0.98766,0.004456,0.004456,0.004456
86,7538.51,1.29724,0.74141,1.14237,0.91119,0.78561,0.85504,0.53152,1.06927,2.1509,0.9875,0.00439,0.00439,0.00439
87,7636.46,1.29428,0.74496,1.14485,0.91123,0.78485,0.8546,0.53163,1.06898,2.14475,0.98736,0.004324,0.004324,0.004324
88,7703.92,1.28798,0.74128,1.13994,0.91087,0.78512,0.85481,0.53131,1.06867,2.14007,0.98706,0.004258,0.004258,0.004258
89,7771.73,1.29532,0.73501,1.14086,0.91177,0.78454,0.85466,0.53172,1.06849,2.12157,0.98682,0.004192,0.004192,0.004192
90,7854.18,1.29426,0.73507,1.14183,0.91179,0.78469,0.85506,0.53182,1.06813,2.11537,0.98665,0.004126,0.004126,0.004126
91,7921.47,1.29607,0.74467,1.14011,0.91179,0.78469,0.85548,0.53225,1.0676,2.12269,0.9863,0.00406,0.00406,0.00406
92,7994,1.28151,0.73521,1.13871,0.91008,0.78524,0.85574,0.53249,1.06708,2.13349,0.98581,0.003994,0.003994,0.003994
93,8079.93,1.28173,0.73736,1.1341,0.91138,0.78543,0.85569,0.53242,1.06694,2.13019,0.98558,0.003928,0.003928,0.003928
94,8165.02,1.28206,0.73321,1.1348,0.91277,0.78489,0.85651,0.53314,1.06653,2.12023,0.98523,0.003862,0.003862,0.003862
95,8232.38,1.28646,0.74206,1.14074,0.91305,0.78447,0.85649,0.53324,1.06579,2.09792,0.98452,0.003796,0.003796,0.003796
96,8379.57,1.2844,0.72973,1.13229,0.91186,0.78541,0.85641,0.53346,1.0657,2.08045,0.98426,0.00373,0.00373,0.00373
97,8457.07,1.28003,0.73481,1.13113,0.91216,0.78561,0.85681,0.53353,1.06514,2.07111,0.98382,0.003664,0.003664,0.003664
98,8524.76,1.28415,0.73031,1.13703,0.91205,0.78515,0.85608,0.53355,1.06489,2.06066,0.98371,0.003598,0.003598,0.003598
99,8593.72,1.27812,0.72598,1.13216,0.91365,0.78556,0.85718,0.53365,1.06438,2.04507,0.98326,0.003532,0.003532,0.003532
100,8661.18,1.28282,0.72864,1.13279,0.91246,0.78657,0.85727,0.53364,1.06431,2.03013,0.98303,0.003466,0.003466,0.003466
101,8729.46,1.2737,0.72193,1.13172,0.91291,0.78624,0.85771,0.53399,1.06396,2.0124,0.98288,0.0034,0.0034,0.0034
102,8795.8,1.28095,0.72747,1.13463,0.9115,0.78697,0.85729,0.53408,1.06353,2.00041,0.98239,0.003334,0.003334,0.003334
103,8863.34,1.27876,0.72126,1.13018,0.91406,0.78482,0.8578,0.53435,1.06323,1.99442,0.98215,0.003268,0.003268,0.003268
104,8984.13,1.27283,0.7199,1.13461,0.91349,0.78565,0.85808,0.53462,1.06339,1.98414,0.98203,0.003202,0.003202,0.003202
105,9105.25,1.27837,0.71908,1.13027,0.91262,0.78606,0.85856,0.53531,1.06301,1.97824,0.98179,0.003136,0.003136,0.003136
106,9252.51,1.27464,0.7197,1.13261,0.91252,0.78556,0.85811,0.53534,1.06269,1.9727,0.98142,0.00307,0.00307,0.00307
107,9416.65,1.27025,0.71497,1.12714,0.913,0.78556,0.8587,0.53525,1.06233,1.963,0.98127,0.003004,0.003004,0.003004
108,9580.74,1.27182,0.72004,1.12793,0.91317,0.78591,0.85877,0.53568,1.0621,1.96247,0.98103,0.002938,0.002938,0.002938
109,9743.58,1.26908,0.71267,1.12602,0.91383,0.78582,0.85848,0.53602,1.06221,1.94121,0.98104,0.002872,0.002872,0.002872
110,9858.47,1.27043,0.71829,1.13059,0.91081,0.78758,0.85897,0.53619,1.06189,1.92395,0.9809,0.002806,0.002806,0.002806
111,9927.01,1.26667,0.70805,1.1271,0.9116,0.78743,0.85884,0.53654,1.0616,1.91149,0.98072,0.00274,0.00274,0.00274
112,9994.58,1.27069,0.71572,1.12621,0.9111,0.78804,0.85879,0.53678,1.06135,1.89863,0.98035,0.002674,0.002674,0.002674
113,10061.7,1.25495,0.70185,1.12349,0.91062,0.78819,0.85903,0.53733,1.0608,1.88545,0.98007,0.002608,0.002608,0.002608
114,10164.5,1.25941,0.70088,1.123,0.91091,0.78819,0.85951,0.5374,1.06041,1.86527,0.97971,0.002542,0.002542,0.002542
115,10298.8,1.26486,0.71096,1.12552,0.91101,0.78773,0.85943,0.53761,1.0599,1.85615,0.97936,0.002476,0.002476,0.002476
116,10371.4,1.25748,0.70455,1.11735,0.91168,0.78728,0.85964,0.53785,1.05948,1.84853,0.97905,0.00241,0.00241,0.00241
117,10438.8,1.25532,0.69971,1.11876,0.91206,0.78804,0.85998,0.53833,1.05913,1.8388,0.9788,0.002344,0.002344,0.002344
118,10506.7,1.26086,0.70465,1.12398,0.91109,0.78881,0.85963,0.53846,1.05879,1.82911,0.97853,0.002278,0.002278,0.002278
119,10574.4,1.25484,0.70027,1.12071,0.91212,0.78796,0.85963,0.53875,1.05869,1.82283,0.9784,0.002212,0.002212,0.002212
120,10654.4,1.24615,0.69396,1.11689,0.91213,0.78811,0.86,0.53911,1.05822,1.8163,0.97797,0.002146,0.002146,0.002146
121,10747.2,1.25492,0.69931,1.11652,0.91278,0.78819,0.86038,0.53927,1.05781,1.80601,0.97767,0.00208,0.00208,0.00208
122,10840.4,1.24895,0.69327,1.11644,0.91293,0.78806,0.86041,0.5394,1.05724,1.80618,0.97724,0.002014,0.002014,0.002014
123,10908,1.24985,0.69805,1.11942,0.91317,0.78773,0.85984,0.54027,1.05683,1.79743,0.97701,0.001948,0.001948,0.001948
124,10974.9,1.25436,0.69304,1.11787,0.91253,0.7894,0.86048,0.54047,1.05623,1.78197,0.97652,0.001882,0.001882,0.001882
125,11042.1,1.25249,0.69697,1.11626,0.91302,0.7889,0.8605,0.54088,1.056,1.76506,0.97621,0.001816,0.001816,0.001816
126,11109.3,1.25189,0.69641,1.11811,0.91355,0.78895,0.86063,0.54075,1.05561,1.74694,0.97592,0.00175,0.00175,0.00175
127,11177.1,1.24045,0.68389,1.11477,0.91221,0.79046,0.86106,0.54144,1.05494,1.73508,0.97547,0.001684,0.001684,0.001684
128,11244,1.24747,0.692,1.12013,0.91165,0.79062,0.86113,0.54195,1.05445,1.72616,0.97469,0.001618,0.001618,0.001618
129,11323.6,1.2455,0.69008,1.11085,0.91217,0.79016,0.8613,0.54202,1.05422,1.71594,0.97455,0.001552,0.001552,0.001552
130,11409.3,1.23957,0.68394,1.10772,0.91376,0.78986,0.86142,0.54209,1.05365,1.70312,0.97396,0.001486,0.001486,0.001486
131,11535.9,1.23486,0.68245,1.10791,0.91472,0.78985,0.86177,0.54231,1.0532,1.6872,0.97363,0.00142,0.00142,0.00142
132,11603.1,1.23794,0.68238,1.10878,0.91424,0.78991,0.86191,0.54289,1.05325,1.68345,0.9734,0.001354,0.001354,0.001354
133,11670.3,1.23706,0.68133,1.10897,0.9146,0.7894,0.86208,0.54299,1.0528,1.67884,0.97307,0.001288,0.001288,0.001288
134,11736.9,1.23338,0.67623,1.11023,0.91492,0.78925,0.86246,0.54342,1.05249,1.66975,0.9728,0.001222,0.001222,0.001222
135,11803.6,1.23051,0.67329,1.10568,0.91516,0.78947,0.86264,0.54393,1.05244,1.66298,0.97266,0.001156,0.001156,0.001156
136,11870.1,1.22578,0.67335,1.10427,0.91373,0.79077,0.86281,0.54377,1.05219,1.65703,0.97223,0.00109,0.00109,0.00109
137,11937.6,1.22954,0.6733,1.10789,0.9148,0.79072,0.86284,0.54397,1.05195,1.64294,0.97194,0.001024,0.001024,0.001024
138,12005.7,1.22419,0.66422,1.10395,0.9146,0.79033,0.86323,0.54426,1.05162,1.63777,0.97163,0.000958,0.000958,0.000958
139,12072.8,1.22224,0.6685,1.1022,0.9142,0.79111,0.86355,0.54447,1.05128,1.63564,0.97132,0.000892,0.000892,0.000892
140,12140.2,1.21825,0.66371,1.1013,0.91445,0.79039,0.86351,0.54492,1.05127,1.63171,0.97096,0.000826,0.000826,0.000826
141,12210.7,1.18621,0.59702,1.10101,0.91445,0.79001,0.86363,0.54531,1.0507,1.62013,0.97037,0.00076,0.00076,0.00076
142,12276.4,1.18382,0.59284,1.09698,0.91445,0.79036,0.86386,0.54568,1.05009,1.60991,0.96996,0.000694,0.000694,0.000694
143,12343,1.17627,0.58656,1.09248,0.91538,0.79005,0.86395,0.54581,1.04969,1.60366,0.96969,0.000628,0.000628,0.000628
144,12410.2,1.17392,0.58674,1.09348,0.91497,0.79076,0.86477,0.54644,1.04933,1.594,0.96926,0.000562,0.000562,0.000562
145,12487.5,1.17372,0.58517,1.09224,0.91416,0.79076,0.86469,0.54656,1.04906,1.58523,0.96902,0.000496,0.000496,0.000496
146,12557.3,1.17464,0.58124,1.09092,0.9142,0.79115,0.8651,0.54662,1.04863,1.57208,0.96877,0.00043,0.00043,0.00043
147,12623.1,1.16314,0.57891,1.08566,0.91363,0.79186,0.86504,0.54699,1.04802,1.55511,0.96834,0.000364,0.000364,0.000364
148,12688.8,1.16819,0.57717,1.09243,0.91416,0.7907,0.86508,0.54741,1.04764,1.53973,0.96801,0.000298,0.000298,0.000298
149,12755.2,1.16456,0.57491,1.08597,0.91284,0.79259,0.86493,0.54775,1.04738,1.5215,0.96772,0.000232,0.000232,0.000232
150,12850.4,1.1616,0.57421,1.08672,0.91228,0.79275,0.86515,0.54774,1.04709,1.50467,0.96751,0.000166,0.000166,0.000166
