epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,5640.1,1.31261,0.78342,1.31722,0.91647,0.83192,0.8916,0.575,1.04274,1.91079,1.1063,0.00736,0.00736,0.00736
42,5774.21,1.30822,0.7808,1.31251,0.9137,0.83597,0.89261,0.57569,1.04085,1.84567,1.10269,0.007294,0.007294,0.007294
43,5909.24,1.31295,0.77711,1.3148,0.92338,0.83207,0.89224,0.57676,1.04202,1.86914,1.10284,0.007228,0.007228,0.007228
44,6044.4,1.29596,0.76762,1.3087,0.92099,0.8336,0.89359,0.57758,1.04225,1.8385,1.10376,0.007162,0.007162,0.007162
45,6179.13,1.30441,0.77534,1.30758,0.91817,0.8351,0.8937,0.5778,1.04071,1.87806,1.10241,0.007096,0.007096,0.007096
46,6313.43,1.30272,0.77086,1.30539,0.9211,0.83135,0.89356,0.5786,1.03841,1.83528,1.1005,0.00703,0.00703,0.00703
47,6447.72,1.29817,0.76884,1.30395,0.92708,0.82873,0.89471,0.57886,1.03658,1.85154,1.09756,0.006964,0.006964,0.006964
48,6582.34,1.29536,0.76458,1.30386,0.92902,0.82676,0.89487,0.57897,1.03493,1.91325,1.0971,0.006898,0.006898,0.006898
49,6717.44,1.29347,0.75507,1.29839,0.93126,0.8269,0.89482,0.57974,1.03477,1.81714,1.09634,0.006832,0.006832,0.006832
50,6853.09,1.292,0.75785,1.29891,0.93144,0.8263,0.89617,0.58065,1.03406,1.77714,1.09452,0.006766,0.006766,0.006766
51,6987.7,1.28442,0.7529,1.28726,0.92798,0.82949,0.89678,0.58102,1.03314,1.74667,1.09395,0.0067,0.0067,0.0067
52,7122.19,1.29015,0.75469,1.29728,0.92743,0.83283,0.89718,0.58143,1.032,1.6983,1.09226,0.006634,0.006634,0.006634
53,7257.09,1.28966,0.76002,1.29417,0.92952,0.83328,0.89787,0.58196,1.03053,1.69178,1.09111,0.006568,0.006568,0.006568
54,7391.49,1.28521,0.75064,1.29278,0.92914,0.83216,0.89747,0.58268,1.02987,1.71015,1.09043,0.006502,0.006502,0.006502
55,7525.56,1.28327,0.74956,1.29041,0.92745,0.83116,0.89731,0.58305,1.02901,1.69245,1.08978,0.006436,0.006436,0.006436
56,7662.1,1.28167,0.75068,1.28745,0.92767,0.83207,0.8981,0.58376,1.02809,1.67941,1.08821,0.00637,0.00637,0.00637
57,7796.79,1.28512,0.75276,1.29126,0.92625,0.83333,0.89779,0.58348,1.02734,1.67397,1.08722,0.006304,0.006304,0.006304
58,7931.4,1.27324,0.74037,1.29134,0.92874,0.83146,0.89749,0.58366,1.02685,1.67916,1.08669,0.006238,0.006238,0.006238
59,8067.27,1.27852,0.73935,1.28661,0.92893,0.83192,0.89808,0.58429,1.02589,1.67989,1.08617,0.006172,0.006172,0.006172
60,8201.86,1.27586,0.73604,1.27904,0.92846,0.83192,0.89757,0.58465,1.02533,1.68403,1.08602,0.006106,0.006106,0.006106
61,8336.24,1.27245,0.73529,1.28121,0.92892,0.83176,0.89782,0.58504,1.0248,1.67646,1.0854,0.00604,0.00604,0.00604
62,8470.54,1.27615,0.73618,1.28462,0.93192,0.8304,0.89871,0.58544,1.02456,1.68136,1.0857,0.005974,0.005974,0.005974
63,8605.3,1.27431,0.73414,1.28301,0.9279,0.83268,0.89881,0.58567,1.02377,1.69139,1.08517,0.005908,0.005908,0.005908
64,8740.09,1.27428,0.73693,1.27976,0.93029,0.83079,0.899,0.58574,1.0233,1.69396,1.08495,0.005842,0.005842,0.005842
65,8874.68,1.27224,0.7322,1.2803,0.92924,0.83144,0.89912,0.58614,1.0232,1.68379,1.08496,0.005776,0.005776,0.005776
66,9010,1.27223,0.73489,1.27828,0.93004,0.83159,0.89987,0.58654,1.02333,1.68144,1.08512,0.00571,0.00571,0.00571
67,9145.41,1.26497,0.7267,1.27578,0.92994,0.83161,0.89996,0.58677,1.02315,1.67774,1.08486,0.005644,0.005644,0.005644
68,9280.07,1.26241,0.72335,1.27308,0.92942,0.83161,0.89988,0.58681,1.0229,1.67815,1.08511,0.005578,0.005578,0.005578
69,9414.79,1.26226,0.72721,1.27275,0.92921,0.83313,0.90005,0.58746,1.02192,1.66974,1.0839,0.005512,0.005512,0.005512
70,9549.55,1.26157,0.72119,1.27227,0.92968,0.83313,0.90001,0.58733,1.02169,1.66658,1.08348,0.005446,0.005446,0.005446
71,9684.34,1.26342,0.71821,1.26981,0.932,0.83222,0.90004,0.58753,1.02136,1.66512,1.08288,0.00538,0.00538,0.00538
72,9819.36,1.25808,0.71913,1.27256,0.93233,0.83176,0.9,0.58759,1.02078,1.65962,1.08235,0.005314,0.005314,0.005314
73,9954.49,1.25413,0.71108,1.26298,0.93195,0.83174,0.90038,0.58764,1.02011,1.65514,1.08182,0.005248,0.005248,0.005248
74,10089,1.25908,0.71698,1.26548,0.93316,0.83094,0.90033,0.58785,1.01967,1.64889,1.08136,0.005182,0.005182,0.005182
75,10224,1.25345,0.71071,1.25806,0.9329,0.83175,0.9006,0.58796,1.01927,1.63911,1.08081,0.005116,0.005116,0.005116
76,10359.2,1.24749,0.71149,1.2604,0.93337,0.83085,0.90083,0.58838,1.01885,1.63168,1.08022,0.00505,0.00505,0.00505
77,10495.2,1.25236,0.70996,1.25959,0.93457,0.83176,0.90124,0.5887,1.01846,1.62942,1.07981,0.004984,0.004984,0.004984
78,10629.5,1.25725,0.71491,1.25978,0.93427,0.83222,0.90121,0.58881,1.01806,1.61722,1.07935,0.004918,0.004918,0.004918
79,10764.7,1.24645,0.71208,1.25819,0.93491,0.83222,0.90123,0.58882,1.01759,1.60912,1.07855,0.004852,0.004852,0.004852
80,10899,1.24647,0.6979,1.26025,0.93446,0.83268,0.90129,0.589,1.0174,1.6014,1.07827,0.004786,0.004786,0.004786
81,11033.9,1.25146,0.70745,1.26368,0.93279,0.83207,0.90086,0.58943,1.01728,1.59056,1.07802,0.00472,0.00472,0.00472
82,11168.9,1.24595,0.70892,1.25902,0.93315,0.83297,0.90117,0.58953,1.01681,1.5797,1.07748,0.004654,0.004654,0.004654
83,11303.8,1.24485,0.69862,1.25881,0.93293,0.8342,0.90127,0.59005,1.01622,1.57526,1.07699,0.004588,0.004588,0.004588
84,11438.6,1.24157,0.6991,1.24764,0.93444,0.83327,0.90175,0.58998,1.01613,1.5676,1.07665,0.004522,0.004522,0.004522
85,11573.5,1.24531,0.69799,1.25419,0.93335,0.83557,0.90185,0.59026,1.01559,1.55974,1.07626,0.004456,0.004456,0.004456
86,11708.9,1.23662,0.69049,1.24988,0.93116,0.83647,0.90199,0.59042,1.0154,1.54939,1.07598,0.00439,0.00439,0.00439
87,11845.7,1.24513,0.69974,1.25736,0.92477,0.84118,0.90185,0.59048,1.01529,1.5466,1.07573,0.004324,0.004324,0.004324
88,11980.6,1.23733,0.69844,1.25421,0.92092,0.84516,0.90215,0.59062,1.01521,1.54462,1.07551,0.004258,0.004258,0.004258
89,12116.8,1.23445,0.68873,1.24345,0.9219,0.84437,0.90259,0.5907,1.01572,1.53521,1.07518,0.004192,0.004192,0.004192
90,12251.7,1.23526,0.68835,1.25115,0.92141,0.84406,0.90243,0.59073,1.01589,1.53361,1.07493,0.004126,0.004126,0.004126
91,12387.1,1.23355,0.69106,1.24858,0.92441,0.84296,0.90263,0.59113,1.01587,1.53006,1.07477,0.00406,0.00406,0.00406
92,12522.1,1.2358,0.68753,1.24851,0.92443,0.84326,0.90296,0.59112,1.01548,1.52658,1.07437,0.003994,0.003994,0.003994
93,12657,1.2287,0.6824,1.24182,0.9246,0.84315,0.90276,0.59126,1.01499,1.51638,1.07403,0.003928,0.003928,0.003928
94,12791.8,1.22424,0.68055,1.24103,0.92473,0.84285,0.90279,0.5915,1.01467,1.50844,1.07341,0.003862,0.003862,0.003862
95,12927.2,1.23006,0.68325,1.24171,0.92379,0.84315,0.90284,0.59163,1.0142,1.50461,1.07257,0.003796,0.003796,0.003796
96,13063.9,1.22271,0.6753,1.23956,0.92305,0.84333,0.90292,0.59217,1.01395,1.50115,1.07223,0.00373,0.00373,0.00373
97,13199.7,1.23062,0.67694,1.23837,0.92323,0.84364,0.90314,0.59254,1.01374,1.49482,1.07179,0.003664,0.003664,0.003664
98,13334.8,1.22026,0.67409,1.23323,0.92572,0.84163,0.9031,0.59304,1.01342,1.48851,1.07126,0.003598,0.003598,0.003598
99,13470.2,1.22967,0.68139,1.23879,0.92544,0.84254,0.90367,0.59304,1.01311,1.48123,1.07092,0.003532,0.003532,0.003532
100,13606.2,1.22577,0.67793,1.23974,0.9246,0.84349,0.90371,0.59328,1.01291,1.47069,1.07057,0.003466,0.003466,0.003466
101,13742.4,1.22519,0.67747,1.23537,0.9255,0.84346,0.9038,0.59359,1.01191,1.45944,1.06901,0.0034,0.0034,0.0034
102,13877.4,1.22367,0.67467,1.2361,0.92628,0.8413,0.90363,0.5936,1.01164,1.45098,1.06879,0.003334,0.003334,0.003334
103,14012.7,1.21784,0.66547,1.23215,0.92603,0.84224,0.90383,0.59402,1.01164,1.43921,1.06851,0.003268,0.003268,0.003268
104,14149.5,1.22366,0.66916,1.23421,0.92625,0.84287,0.90414,0.5943,1.01152,1.42835,1.0681,0.003202,0.003202,0.003202
105,14285.4,1.2131,0.66722,1.22856,0.92503,0.84422,0.90402,0.59444,1.01123,1.42445,1.06761,0.003136,0.003136,0.003136
106,14420.8,1.22533,0.66879,1.23716,0.9249,0.84437,0.90413,0.59499,1.01101,1.41616,1.06708,0.00307,0.00307,0.00307
107,14555.7,1.2132,0.66604,1.23067,0.92495,0.84452,0.90437,0.59527,1.01083,1.40495,1.06675,0.003004,0.003004,0.003004
108,14690.7,1.21147,0.66181,1.22307,0.92471,0.84481,0.90457,0.59528,1.01074,1.39585,1.06636,0.002938,0.002938,0.002938
109,14826.1,1.20683,0.65873,1.22461,0.92489,0.84497,0.90454,0.59515,1.01049,1.38561,1.06602,0.002872,0.002872,0.002872
110,14961.1,1.21535,0.66227,1.22807,0.92576,0.84446,0.90468,0.59539,1.01037,1.37416,1.06565,0.002806,0.002806,0.002806
111,15096.4,1.20471,0.65617,1.22257,0.92724,0.84369,0.90491,0.59582,1.01025,1.36497,1.06512,0.00274,0.00274,0.00274
112,15231.5,1.20759,0.65497,1.21507,0.9281,0.84315,0.905,0.5962,1.00986,1.35684,1.0646,0.002674,0.002674,0.002674
113,15366.8,1.20532,0.65517,1.2204,0.92623,0.84437,0.90512,0.59643,1.00974,1.34245,1.0642,0.002608,0.002608,0.002608
114,15502.2,1.20118,0.64992,1.21556,0.92403,0.84583,0.90517,0.59656,1.00962,1.32932,1.06387,0.002542,0.002542,0.002542
115,15637.5,1.20559,0.65141,1.22454,0.9234,0.84741,0.90535,0.59682,1.00911,1.31646,1.0634,0.002476,0.002476,0.002476
116,15773,1.19663,0.65328,1.21987,0.92325,0.84816,0.90555,0.59691,1.00903,1.3023,1.06303,0.00241,0.00241,0.00241
117,15908.3,1.19643,0.64755,1.21614,0.92359,0.84794,0.90564,0.59703,1.00869,1.29711,1.0627,0.002344,0.002344,0.002344
118,16043.7,1.19961,0.64776,1.21423,0.92329,0.84796,0.90566,0.59756,1.00849,1.28856,1.06238,0.002278,0.002278,0.002278
119,16179.5,1.20186,0.64508,1.21823,0.92373,0.84695,0.90527,0.59759,1.00833,1.28102,1.062,0.002212,0.002212,0.002212
120,16315.5,1.20252,0.64835,1.21904,0.92396,0.84725,0.90539,0.59795,1.00822,1.26925,1.06164,0.002146,0.002146,0.002146
121,16450.7,1.19322,0.64014,1.21301,0.92446,0.84733,0.9058,0.5982,1.00793,1.25955,1.06129,0.00208,0.00208,0.00208
122,16586.5,1.19437,0.63585,1.21195,0.92529,0.84695,0.90595,0.59841,1.00758,1.25196,1.06096,0.002014,0.002014,0.002014
123,16721.4,1.19505,0.64009,1.20923,0.92081,0.84927,0.90579,0.59856,1.00723,1.24575,1.06043,0.001948,0.001948,0.001948
124,16856.5,1.19472,0.64382,1.21023,0.92202,0.84923,0.90634,0.59844,1.00694,1.23613,1.05987,0.001882,0.001882,0.001882
125,16992.4,1.18423,0.63483,1.20219,0.92178,0.84993,0.9065,0.59849,1.00652,1.22697,1.05917,0.001816,0.001816,0.001816
126,17127.4,1.18422,0.63251,1.2084,0.92198,0.85044,0.90669,0.59833,1.00611,1.21632,1.05857,0.00175,0.00175,0.00175
127,17262.5,1.18226,0.63091,1.20363,0.92326,0.84947,0.90679,0.59839,1.00601,1.20802,1.05799,0.001684,0.001684,0.001684
128,17397.6,1.18607,0.63553,1.20719,0.92681,0.846,0.90668,0.5984,1.00551,1.19855,1.05737,0.001618,0.001618,0.001618
129,17532.5,1.17948,0.62975,1.20365,0.92661,0.84543,0.90623,0.59866,1.00513,1.18934,1.05681,0.001552,0.001552,0.001552
130,17667.8,1.18099,0.62504,1.20247,0.92643,0.84573,0.9066,0.59905,1.00498,1.1846,1.05634,0.001486,0.001486,0.001486
131,17803.2,1.17983,0.63019,1.20428,0.92931,0.84391,0.90671,0.59903,1.00472,1.17844,1.05587,0.00142,0.00142,0.00142
132,17939.4,1.17374,0.62252,1.19835,0.92761,0.84437,0.90653,0.59915,1.00466,1.17386,1.05546,0.001354,0.001354,0.001354
133,18075.6,1.17252,0.62004,1.20098,0.9278,0.84497,0.90695,0.59968,1.00418,1.16904,1.05497,0.001288,0.001288,0.001288
134,18211.7,1.16917,0.61568,1.19582,0.92994,0.84391,0.9071,0.59994,1.00421,1.16247,1.05447,0.001222,0.001222,0.001222
135,18348.3,1.16942,0.61762,1.19853,0.92945,0.84422,0.90732,0.60031,1.00426,1.15457,1.05422,0.001156,0.001156,0.001156
136,18484.6,1.17127,0.61909,1.19904,0.93008,0.84437,0.90732,0.60073,1.00416,1.14846,1.05392,0.00109,0.00109,0.00109
137,18621,1.16785,0.61323,1.19448,0.9286,0.84523,0.90743,0.60103,1.0042,1.14313,1.05358,0.001024,0.001024,0.001024
138,18757.3,1.16526,0.61123,1.19402,0.92848,0.84497,0.90722,0.60112,1.00396,1.14085,1.0532,0.000958,0.000958,0.000958
139,18893.2,1.16045,0.60617,1.19346,0.92845,0.84528,0.90723,0.60119,1.004,1.13811,1.05318,0.000892,0.000892,0.000892
140,19029.3,1.16443,0.60718,1.19129,0.92806,0.84619,0.90767,0.60133,1.00376,1.13497,1.05275,0.000826,0.000826,0.000826
141,19182.9,1.13816,0.53779,1.19508,0.9285,0.84593,0.90728,0.60177,1.00376,1.12445,1.0525,0.00076,0.00076,0.00076
142,19316.3,1.13276,0.53193,1.18881,0.92912,0.84593,0.90755,0.60191,1.00384,1.11462,1.05222,0.000694,0.000694,0.000694
143,19449,1.1288,0.52932,1.1862,0.92901,0.84573,0.90766,0.60214,1.004,1.1019,1.05192,0.000628,0.000628,0.000628
144,19581.7,1.12995,0.53043,1.18619,0.929,0.84558,0.9077,0.60208,1.00392,1.09498,1.05167,0.000562,0.000562,0.000562
145,19714.2,1.12814,0.52855,1.18731,0.92896,0.84588,0.90735,0.60231,1.00388,1.08743,1.05152,0.000496,0.000496,0.000496
146,19847,1.12034,0.52384,1.18295,0.92834,0.8478,0.90744,0.60229,1.00369,1.07961,1.05118,0.00043,0.00043,0.00043
147,19980,1.11768,0.52116,1.18217,0.92992,0.84619,0.90724,0.60207,1.00424,1.0704,1.05159,0.000364,0.000364,0.000364
148,20112.8,1.11907,0.5209,1.1837,0.93145,0.84594,0.90747,0.60225,1.00425,1.06452,1.05139,0.000298,0.000298,0.000298
149,20246,1.11075,0.51603,1.17863,0.93121,0.84679,0.90791,0.60255,1.00409,1.05884,1.05124,0.000232,0.000232,0.000232
150,20378.9,1.11132,0.51545,1.17901,0.93081,0.84568,0.90779,0.60264,1.00437,1.05355,1.0516,0.000166,0.000166,0.000166
