epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,7497.52,1.39343,0.8475,1.2021,0.89612,0.75843,0.83084,0.50101,1.12393,3.36846,1.03642,0.007327,0.007327,0.007327
29,7568.77,1.38271,0.83889,1.20123,0.89031,0.76163,0.83005,0.50379,1.12465,3.14948,1.03718,0.007228,0.007228,0.007228
30,7638.92,1.38564,0.83672,1.19784,0.89915,0.75524,0.82893,0.49939,1.11863,2.39232,1.03612,0.007129,0.007129,0.007129
31,7710.09,1.3796,0.8275,1.19678,0.90075,0.76025,0.83511,0.50541,1.12043,2.92194,1.03566,0.00703,0.00703,0.00703
32,7781.43,1.3765,0.82672,1.1968,0.90253,0.75585,0.83093,0.50506,1.10749,3.18621,1.02853,0.006931,0.006931,0.006931
33,7852.65,1.36823,0.82721,1.19536,0.90283,0.75858,0.83353,0.50679,1.10643,2.53414,1.02601,0.006832,0.006832,0.006832
34,7924.38,1.37065,0.82142,1.1925,0.90396,0.76315,0.83542,0.50982,1.1011,2.9957,1.0238,0.006733,0.006733,0.006733
35,7996.03,1.36318,0.81606,1.19002,0.90241,0.76708,0.83775,0.51011,1.10072,2.84059,1.02412,0.006634,0.006634,0.006634
36,8067.75,1.36507,0.81991,1.19115,0.90427,0.76587,0.83862,0.51296,1.09631,2.72165,1.01841,0.006535,0.006535,0.006535
37,8139.23,1.35217,0.80451,1.18626,0.9067,0.76496,0.83941,0.51334,1.09434,2.5338,1.02111,0.006436,0.006436,0.006436
38,8210.88,1.35896,0.80876,1.18925,0.90809,0.76962,0.8407,0.51485,1.09121,2.52124,1.01979,0.006337,0.006337,0.006337
39,8283.03,1.35046,0.80446,1.18688,0.90584,0.77133,0.8399,0.51411,1.08986,2.68051,1.01937,0.006238,0.006238,0.006238
40,8354.49,1.35229,0.79467,1.17826,0.91066,0.76875,0.84268,0.5163,1.08793,2.37327,1.01625,0.006139,0.006139,0.006139
41,8426.04,1.34982,0.8033,1.18309,0.90579,0.77376,0.84457,0.51721,1.08618,2.73422,1.01341,0.00604,0.00604,0.00604
42,8498.18,1.34614,0.79667,1.17765,0.90941,0.76972,0.84387,0.51812,1.08236,2.57543,1.01025,0.005941,0.005941,0.005941
43,8569.94,1.34086,0.79247,1.17745,0.90572,0.77073,0.84338,0.51883,1.08152,2.60718,1.01103,0.005842,0.005842,0.005842
44,8641.3,1.33742,0.78828,1.17653,0.90347,0.77306,0.84278,0.51926,1.08215,2.58325,1.01159,0.005743,0.005743,0.005743
45,8712.66,1.33595,0.78168,1.17806,0.89965,0.77467,0.84312,0.51898,1.07839,2.66118,1.00781,0.005644,0.005644,0.005644
46,8784.3,1.3328,0.78439,1.17259,0.90834,0.77133,0.84472,0.52083,1.07587,2.66694,1.00721,0.005545,0.005545,0.005545
47,8855.83,1.32289,0.77297,1.16866,0.91182,0.76951,0.84538,0.52283,1.07458,2.71502,1.00809,0.005446,0.005446,0.005446
48,8927.11,1.33531,0.77909,1.17542,0.90856,0.77179,0.84638,0.52421,1.07235,2.71538,1.00612,0.005347,0.005347,0.005347
49,8999.95,1.32286,0.77399,1.16378,0.91084,0.77179,0.84806,0.52413,1.07249,2.64746,1.0064,0.005248,0.005248,0.005248
50,9072.96,1.32337,0.77278,1.1673,0.91218,0.77255,0.84805,0.52565,1.0714,2.56059,1.00639,0.005149,0.005149,0.005149
51,9144.86,1.32481,0.77177,1.16746,0.91536,0.77339,0.84976,0.52589,1.07027,2.46853,1.00508,0.00505,0.00505,0.00505
52,9216.59,1.32425,0.77044,1.17037,0.9176,0.77442,0.85016,0.52667,1.07023,2.50207,1.00576,0.004951,0.004951,0.004951
53,9288.15,1.31544,0.75844,1.16298,0.91557,0.77553,0.84989,0.52786,1.07012,2.52345,1.00465,0.004852,0.004852,0.004852
54,9360.19,1.31374,0.76799,1.16399,0.91227,0.7768,0.85037,0.52819,1.06907,2.569,1.00333,0.004753,0.004753,0.004753
55,9431.13,1.31187,0.76655,1.16752,0.91009,0.78075,0.85121,0.52867,1.06686,2.58635,1.00146,0.004654,0.004654,0.004654
56,9502.93,1.31505,0.7588,1.16108,0.90949,0.7812,0.85158,0.5289,1.06689,2.60955,1.00126,0.004555,0.004555,0.004555
57,9574.3,1.31024,0.75954,1.16038,0.91084,0.77923,0.85123,0.52977,1.06544,2.62846,1.00009,0.004456,0.004456,0.004456
58,9645.58,1.30225,0.75465,1.15564,0.91051,0.77984,0.85116,0.53015,1.06471,2.60836,0.99929,0.004357,0.004357,0.004357
59,9717.67,1.30125,0.74596,1.15921,0.90844,0.78181,0.85172,0.53007,1.06401,2.60947,0.9988,0.004258,0.004258,0.004258
60,9789.67,1.30636,0.74786,1.16197,0.91007,0.78166,0.8513,0.53024,1.06376,2.60492,0.99845,0.004159,0.004159,0.004159
61,9861.96,1.30548,0.75013,1.15427,0.90782,0.78211,0.8512,0.53019,1.0637,2.58753,0.99835,0.00406,0.00406,0.00406
62,9933.6,1.30238,0.7455,1.15507,0.90711,0.78348,0.85146,0.53046,1.06318,2.5837,0.99815,0.003961,0.003961,0.003961
63,10004.9,1.298,0.74338,1.15344,0.90711,0.78348,0.85173,0.53097,1.06259,2.57787,0.99798,0.003862,0.003862,0.003862
64,10076.7,1.2947,0.73869,1.14897,0.90823,0.78288,0.85235,0.53106,1.06222,2.58578,0.99747,0.003763,0.003763,0.003763
65,10148.5,1.29354,0.73997,1.15102,0.90911,0.78363,0.85272,0.53132,1.06148,2.57614,0.99722,0.003664,0.003664,0.003664
66,10220,1.29574,0.74294,1.15114,0.91025,0.78394,0.85276,0.53169,1.06084,2.57065,0.99688,0.003565,0.003565,0.003565
67,10292.1,1.28213,0.73379,1.14637,0.90931,0.78409,0.85296,0.53194,1.06088,2.57348,0.99684,0.003466,0.003466,0.003466
68,10364.2,1.27739,0.73136,1.14872,0.90904,0.78469,0.8533,0.53183,1.06051,2.55031,0.99619,0.003367,0.003367,0.003367
69,10436.4,1.28324,0.7276,1.1435,0.91,0.78454,0.85385,0.53229,1.05984,2.53587,0.9957,0.003268,0.003268,0.003268
70,10507.6,1.28008,0.73342,1.14517,0.90968,0.78454,0.85348,0.5324,1.05931,2.54455,0.99521,0.003169,0.003169,0.003169
71,10579.2,1.28015,0.72431,1.14523,0.91172,0.78363,0.85379,0.53305,1.05901,2.51931,0.99497,0.00307,0.00307,0.00307
72,10651,1.27817,0.72463,1.14233,0.91049,0.78469,0.85413,0.53336,1.05841,2.51837,0.99465,0.002971,0.002971,0.002971
73,10722.6,1.27181,0.71272,1.14089,0.90988,0.78545,0.85452,0.53386,1.05831,2.51488,0.99439,0.002872,0.002872,0.002872
74,10793.6,1.27373,0.71396,1.14321,0.90854,0.78637,0.85487,0.53411,1.05767,2.51253,0.99404,0.002773,0.002773,0.002773
75,10865.2,1.26556,0.71318,1.14099,0.90775,0.78697,0.85508,0.53434,1.05675,2.49685,0.99347,0.002674,0.002674,0.002674
76,10937.1,1.26738,0.7121,1.14014,0.90787,0.78698,0.8553,0.53458,1.05639,2.46245,0.99322,0.002575,0.002575,0.002575
77,11008.4,1.27472,0.70909,1.13787,0.90768,0.78682,0.85581,0.53489,1.05589,2.4431,0.99287,0.002476,0.002476,0.002476
78,11080.2,1.27003,0.71552,1.13937,0.9067,0.78794,0.85611,0.53505,1.05524,2.43477,0.99206,0.002377,0.002377,0.002377
79,11151,1.26102,0.71064,1.13419,0.90772,0.78758,0.85629,0.53515,1.05518,2.43359,0.99198,0.002278,0.002278,0.002278
80,11222.6,1.26357,0.7054,1.13823,0.90787,0.78758,0.85613,0.53557,1.05489,2.43389,0.9916,0.002179,0.002179,0.002179
81,11294.9,1.25925,0.70363,1.13192,0.90617,0.78849,0.85624,0.5353,1.05431,2.42932,0.99123,0.00208,0.00208,0.00208
82,11366.5,1.26203,0.70229,1.13619,0.90671,0.78834,0.85628,0.53563,1.05397,2.42169,0.99091,0.001981,0.001981,0.001981
83,11438,1.25663,0.69946,1.13102,0.90704,0.78895,0.85714,0.53566,1.05384,2.41972,0.99067,0.001882,0.001882,0.001882
84,11509.5,1.25493,0.69316,1.12838,0.90755,0.7891,0.85727,0.53616,1.05362,2.41021,0.99003,0.001783,0.001783,0.001783
85,11581.2,1.24809,0.6946,1.1292,0.9047,0.78987,0.85718,0.53643,1.05328,2.40211,0.98973,0.001684,0.001684,0.001684
86,11653,1.25297,0.69527,1.12741,0.90567,0.79016,0.85779,0.53646,1.05317,2.39638,0.98957,0.001585,0.001585,0.001585
87,11724.5,1.24709,0.69472,1.12931,0.90537,0.79031,0.85781,0.53678,1.05246,2.37115,0.98934,0.001486,0.001486,0.001486
88,11796.2,1.24003,0.68742,1.12553,0.90538,0.79046,0.8581,0.53718,1.05241,2.34969,0.9894,0.001387,0.001387,0.001387
89,11867.3,1.24511,0.6857,1.12577,0.90518,0.79001,0.85804,0.5375,1.05217,2.33482,0.98908,0.001288,0.001288,0.001288
90,11938.8,1.24331,0.6868,1.12559,0.90523,0.79062,0.85833,0.53795,1.05183,2.3329,0.98888,0.001189,0.001189,0.001189
91,12020.9,1.20676,0.61426,1.12405,0.9066,0.79001,0.85826,0.53782,1.05153,2.32155,0.98859,0.00109,0.00109,0.00109
92,12091.2,1.19704,0.60824,1.11574,0.90836,0.78971,0.85878,0.53826,1.05102,2.30206,0.98814,0.000991,0.000991,0.000991
93,12161.6,1.19411,0.59851,1.11583,0.90958,0.78925,0.85909,0.53852,1.05101,2.27674,0.988,0.000892,0.000892,0.000892
94,12231.9,1.18987,0.59954,1.11172,0.90811,0.78926,0.85934,0.53887,1.05115,2.24103,0.98853,0.000793,0.000793,0.000793
95,12303,1.18682,0.59373,1.1126,0.9083,0.78961,0.85987,0.53935,1.05097,2.21275,0.98846,0.000694,0.000694,0.000694
96,12372.8,1.18517,0.59505,1.11038,0.90795,0.79001,0.85996,0.53963,1.05083,2.19942,0.9884,0.000595,0.000595,0.000595
97,12443.4,1.18078,0.5887,1.10978,0.90724,0.79157,0.86012,0.53961,1.0508,2.17319,0.98846,0.000496,0.000496,0.000496
98,12514,1.17835,0.58585,1.11104,0.90694,0.79289,0.86086,0.5402,1.05046,2.14828,0.98824,0.000397,0.000397,0.000397
99,12584.4,1.17707,0.58563,1.10831,0.90741,0.79289,0.86084,0.54026,1.05052,2.12449,0.98824,0.000298,0.000298,0.000298
100,12655,1.1733,0.58196,1.10538,0.90821,0.79305,0.861,0.54021,1.05024,2.10685,0.98817,0.000199,0.000199,0.000199
