epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,3961.46,1.40598,0.87576,1.17943,0.90603,0.73197,0.81918,0.49293,1.12389,3.12052,1.00387,0.006634,0.006634,0.006634
70,4017.5,1.39948,0.8725,1.17211,0.90394,0.7352,0.81947,0.49323,1.12358,3.14623,1.00339,0.0065845,0.0065845,0.0065845
71,4073.2,1.39536,0.86814,1.17513,0.90214,0.7358,0.8195,0.49342,1.12314,3.13104,1.00298,0.006535,0.006535,0.006535
72,4129.72,1.40064,0.87088,1.17297,0.90153,0.73676,0.81998,0.49377,1.12271,3.12648,1.00259,0.0064855,0.0064855,0.0064855
73,4185.85,1.39444,0.86787,1.17302,0.90144,0.73737,0.81992,0.49401,1.12266,3.11989,1.00235,0.006436,0.006436,0.006436
74,4242.02,1.40511,0.86982,1.17691,0.90171,0.73869,0.8202,0.49456,1.12236,3.12128,1.0019,0.0063865,0.0063865,0.0063865
75,4299.03,1.39785,0.86193,1.17221,0.90142,0.73884,0.8203,0.49481,1.12165,3.1309,1.00137,0.006337,0.006337,0.006337
76,4354.88,1.39673,0.86486,1.17539,0.90205,0.73869,0.82065,0.49478,1.12135,3.10636,1.00117,0.0062875,0.0062875,0.0062875
77,4411.06,1.39605,0.86105,1.17211,0.9018,0.73903,0.82133,0.49482,1.12174,3.13562,1.00111,0.006238,0.006238,0.006238
78,4466.95,1.38825,0.86335,1.16778,0.90187,0.73869,0.82129,0.49516,1.12142,3.09581,1.00054,0.0061885,0.0061885,0.0061885
79,4523.92,1.38789,0.85919,1.17194,0.90312,0.73889,0.8214,0.49581,1.12121,3.08213,1.00024,0.006139,0.006139,0.006139
80,4579.62,1.39163,0.85947,1.17046,0.90085,0.73945,0.82148,0.49609,1.1215,3.06228,1.00013,0.0060895,0.0060895,0.0060895
81,4636.49,1.38785,0.86027,1.16939,0.90016,0.74097,0.82191,0.49605,1.12115,3.04142,0.9998,0.00604,0.00604,0.00604
82,4692.48,1.3906,0.85219,1.16809,0.89977,0.74289,0.82216,0.49627,1.12091,3.02275,0.99955,0.0059905,0.0059905,0.0059905
83,4749.04,1.39025,0.85751,1.16987,0.90044,0.74248,0.82302,0.49672,1.12059,3.00422,0.99922,0.005941,0.005941,0.005941
84,4804.95,1.38911,0.85645,1.16546,0.90071,0.74238,0.82251,0.49665,1.12047,2.98975,0.99873,0.0058915,0.0058915,0.0058915
85,4860.95,1.39086,0.85476,1.16715,0.90179,0.74174,0.82212,0.49701,1.12042,2.9736,0.99837,0.005842,0.005842,0.005842
86,4917.58,1.38465,0.85414,1.16945,0.90263,0.74174,0.82277,0.49702,1.11992,2.95881,0.99796,0.0057925,0.0057925,0.0057925
87,4974.5,1.37432,0.84989,1.16253,0.90219,0.74264,0.82309,0.49708,1.11987,2.96583,0.99773,0.005743,0.005743,0.005743
88,5030.61,1.38408,0.85218,1.16546,0.90171,0.74203,0.82313,0.49742,1.11941,2.94867,0.99731,0.0056935,0.0056935,0.0056935
89,5086.89,1.38531,0.85699,1.16729,0.9012,0.74375,0.82368,0.49791,1.1193,2.92114,0.99714,0.005644,0.005644,0.005644
90,5143.16,1.37959,0.85133,1.158,0.90071,0.74446,0.82359,0.49785,1.11892,2.89644,0.99681,0.0055945,0.0055945,0.0055945
91,5199.85,1.37934,0.85191,1.16071,0.90251,0.74415,0.82453,0.49793,1.11836,2.88513,0.9962,0.005545,0.005545,0.005545
92,5257.22,1.38112,0.85505,1.16071,0.90218,0.74498,0.82521,0.49806,1.1176,2.90592,0.99574,0.0054955,0.0054955,0.0054955
93,5313.53,1.37575,0.84363,1.15482,0.90128,0.74491,0.825,0.49813,1.11732,2.91821,0.99539,0.005446,0.005446,0.005446
94,5369.73,1.38155,0.8438,1.15767,0.90138,0.74461,0.82531,0.49833,1.11687,2.91396,0.9948,0.0053965,0.0053965,0.0053965
95,5425.5,1.38168,0.85268,1.15606,0.90159,0.74385,0.82478,0.49814,1.11627,2.92677,0.99427,0.005347,0.005347,0.005347
96,5481.38,1.37942,0.8505,1.16018,0.90205,0.74355,0.82482,0.49842,1.11624,2.94278,0.99404,0.0052975,0.0052975,0.0052975
97,5537.24,1.37711,0.84641,1.15557,0.90221,0.7434,0.82502,0.49846,1.11585,2.93547,0.99342,0.005248,0.005248,0.005248
98,5593.99,1.37198,0.83839,1.15094,0.90217,0.74309,0.82493,0.49861,1.11585,2.94163,0.99333,0.0051985,0.0051985,0.0051985
99,5650.84,1.368,0.84409,1.15285,0.90192,0.74385,0.82516,0.49862,1.11533,2.96476,0.99272,0.005149,0.005149,0.005149
100,5706.76,1.3698,0.83669,1.15312,0.90305,0.74389,0.82592,0.49915,1.11478,2.95409,0.99214,0.0050995,0.0050995,0.0050995
101,5762.99,1.37691,0.84367,1.15522,0.90286,0.74374,0.82615,0.49948,1.11421,2.92804,0.99165,0.00505,0.00505,0.00505
102,5819.6,1.36969,0.83565,1.15212,0.90208,0.74461,0.82647,0.49955,1.11358,2.9027,0.99124,0.0050005,0.0050005,0.0050005
103,5876.3,1.3695,0.83293,1.15122,0.90626,0.74132,0.8265,0.49969,1.11304,2.88359,0.99062,0.004951,0.004951,0.004951
104,5932.16,1.37119,0.84016,1.15012,0.90747,0.7401,0.82666,0.49977,1.11265,2.87364,0.99025,0.0049015,0.0049015,0.0049015
105,5988.9,1.37337,0.84061,1.1508,0.90714,0.73975,0.82566,0.49987,1.11242,2.86203,0.98968,0.004852,0.004852,0.004852
106,6045.07,1.36614,0.83158,1.15235,0.90715,0.74023,0.82617,0.50004,1.11198,2.85426,0.98928,0.0048025,0.0048025,0.0048025
107,6101.53,1.36721,0.83811,1.15031,0.90746,0.74051,0.82639,0.50065,1.11162,2.84019,0.98874,0.004753,0.004753,0.004753
108,6158.3,1.37183,0.8381,1.15326,0.90747,0.7401,0.82633,0.50061,1.11103,2.84039,0.98817,0.0047035,0.0047035,0.0047035
109,6214.32,1.36648,0.83897,1.15081,0.90753,0.74058,0.82665,0.50118,1.11086,2.82548,0.98816,0.004654,0.004654,0.004654
110,6270.87,1.36465,0.8367,1.14865,0.90785,0.74042,0.82705,0.50161,1.11045,2.81117,0.98766,0.0046045,0.0046045,0.0046045
111,6327.83,1.36503,0.82542,1.15085,0.90592,0.74233,0.82774,0.5017,1.11014,2.80887,0.98729,0.004555,0.004555,0.004555
112,6384.4,1.36042,0.82735,1.14416,0.90697,0.74162,0.82764,0.50204,1.10971,2.80465,0.98683,0.0045055,0.0045055,0.0045055
113,6440.86,1.35319,0.82898,1.14625,0.90699,0.74112,0.82775,0.50234,1.10942,2.79307,0.98639,0.004456,0.004456,0.004456
114,6497.86,1.36656,0.8306,1.15095,0.90733,0.74142,0.82835,0.50262,1.1094,2.77822,0.98611,0.0044065,0.0044065,0.0044065
115,6554.26,1.36018,0.82496,1.14752,0.90585,0.74209,0.82796,0.50238,1.10856,2.76318,0.98543,0.004357,0.004357,0.004357
116,6610.36,1.35948,0.82005,1.14124,0.90593,0.74203,0.82868,0.50241,1.10838,2.74154,0.9851,0.0043075,0.0043075,0.0043075
117,6666.63,1.3576,0.82085,1.13913,0.9061,0.74248,0.82874,0.50243,1.10804,2.71667,0.98448,0.004258,0.004258,0.004258
118,6722.95,1.36192,0.82646,1.14627,0.90624,0.74264,0.82861,0.50279,1.10794,2.71217,0.9842,0.0042085,0.0042085,0.0042085
119,6778.67,1.35551,0.81891,1.14057,0.90729,0.74294,0.82901,0.5026,1.10802,2.70676,0.98393,0.004159,0.004159,0.004159
120,6834.34,1.35727,0.82013,1.14105,0.90683,0.74355,0.82922,0.50298,1.10782,2.70064,0.98339,0.0041095,0.0041095,0.0041095
121,6890.71,1.35525,0.82293,1.14496,0.90671,0.7434,0.82915,0.50293,1.10775,2.68957,0.98315,0.00406,0.00406,0.00406
122,6947,1.34879,0.81656,1.14026,0.90548,0.7433,0.8295,0.50333,1.10745,2.67465,0.98275,0.0040105,0.0040105,0.0040105
123,7003.35,1.35597,0.82141,1.14055,0.90535,0.74279,0.82945,0.50348,1.10741,2.6547,0.9822,0.003961,0.003961,0.003961
124,7059.93,1.34413,0.81465,1.1343,0.90373,0.74263,0.82915,0.50375,1.10746,2.66345,0.98197,0.0039115,0.0039115,0.0039115
125,7116.69,1.35049,0.81685,1.13868,0.90416,0.74264,0.82935,0.50373,1.10745,2.66322,0.98179,0.003862,0.003862,0.003862
126,7173.11,1.34065,0.81089,1.13664,0.90483,0.74264,0.8294,0.50404,1.10703,2.65446,0.98161,0.0038125,0.0038125,0.0038125
127,7228.67,1.35048,0.81409,1.13653,0.90627,0.74203,0.82941,0.50449,1.10662,2.63742,0.98145,0.003763,0.003763,0.003763
128,7285.27,1.3463,0.81037,1.14264,0.90618,0.74205,0.83005,0.50451,1.10639,2.61775,0.9812,0.0037135,0.0037135,0.0037135
129,7341.56,1.34932,0.81038,1.13881,0.90806,0.74142,0.83032,0.50461,1.10595,2.61084,0.98085,0.003664,0.003664,0.003664
130,7398.07,1.3494,0.81649,1.13983,0.90906,0.74127,0.83003,0.50449,1.10582,2.59445,0.98052,0.0036145,0.0036145,0.0036145
131,7454.74,1.34534,0.80832,1.13516,0.90999,0.74112,0.83049,0.50451,1.10548,2.58777,0.9804,0.003565,0.003565,0.003565
132,7511.72,1.34942,0.81043,1.13811,0.91057,0.7399,0.83018,0.50486,1.10518,2.58214,0.98004,0.0035155,0.0035155,0.0035155
133,7569.4,1.34765,0.8117,1.13695,0.91196,0.73838,0.83038,0.50469,1.1054,2.5642,0.97988,0.003466,0.003466,0.003466
134,7645.45,1.34659,0.8116,1.13375,0.91242,0.73872,0.83039,0.50473,1.10518,2.5547,0.97965,0.0034165,0.0034165,0.0034165
135,7710.73,1.35131,0.81513,1.13545,0.90435,0.74203,0.83055,0.50532,1.10505,2.53972,0.97939,0.003367,0.003367,0.003367
136,7771.09,1.34102,0.80575,1.13338,0.90916,0.74011,0.83106,0.50555,1.10494,2.53017,0.97916,0.0033175,0.0033175,0.0033175
137,7830.79,1.34268,0.81259,1.13907,0.90598,0.74248,0.8315,0.50564,1.10483,2.52251,0.97899,0.003268,0.003268,0.003268
138,7891.81,1.3398,0.80157,1.1309,0.90576,0.74324,0.83171,0.50605,1.10473,2.50906,0.97866,0.0032185,0.0032185,0.0032185
139,7948.5,1.33985,0.80448,1.1339,0.90515,0.74385,0.83138,0.50611,1.10416,2.50978,0.97818,0.003169,0.003169,0.003169
140,8005.57,1.33962,0.80002,1.12874,0.90433,0.744,0.83135,0.50662,1.10363,2.47887,0.97778,0.0031195,0.0031195,0.0031195
141,8061.53,1.33706,0.80072,1.13287,0.90597,0.7434,0.8319,0.50671,1.10342,2.47218,0.97763,0.00307,0.00307,0.00307
142,8116.74,1.33845,0.80543,1.12973,0.90562,0.7437,0.83202,0.50676,1.10316,2.45368,0.97734,0.0030205,0.0030205,0.0030205
143,8172.69,1.33675,0.80026,1.13283,0.90678,0.7434,0.83227,0.50697,1.10293,2.42572,0.97716,0.002971,0.002971,0.002971
144,8229.21,1.34325,0.8028,1.13123,0.90653,0.74324,0.83242,0.50696,1.10273,2.39573,0.97691,0.0029215,0.0029215,0.0029215
145,8285.21,1.34355,0.80537,1.12884,0.90871,0.7421,0.83277,0.50673,1.10215,2.38486,0.9763,0.002872,0.002872,0.002872
146,8341.06,1.34462,0.81198,1.12936,0.90756,0.74235,0.83258,0.5072,1.10193,2.37981,0.97583,0.0028225,0.0028225,0.0028225
147,8396.69,1.33574,0.80091,1.12936,0.90744,0.74264,0.83306,0.50757,1.10154,2.37175,0.97546,0.002773,0.002773,0.002773
148,8452.3,1.34634,0.81098,1.13151,0.90776,0.74203,0.83303,0.50775,1.1013,2.35368,0.97498,0.0027235,0.0027235,0.0027235
149,8509.08,1.33932,0.80474,1.12635,0.90911,0.74203,0.83317,0.50829,1.10107,2.34977,0.9746,0.002674,0.002674,0.002674
150,8565.57,1.34543,0.80833,1.12498,0.90991,0.74188,0.83347,0.50852,1.10017,2.36166,0.97372,0.0026245,0.0026245,0.0026245
151,8621.75,1.34803,0.81284,1.12391,0.91028,0.74218,0.83357,0.50891,1.09965,2.35599,0.97334,0.002575,0.002575,0.002575
152,8677.62,1.34258,0.8034,1.12236,0.91032,0.74233,0.83381,0.50903,1.0993,2.34906,0.97291,0.0025255,0.0025255,0.0025255
153,8733.63,1.34296,0.80372,1.12478,0.90991,0.74203,0.83391,0.50945,1.09875,2.34659,0.97268,0.002476,0.002476,0.002476
154,8790.1,1.34501,0.80646,1.1216,0.90948,0.74218,0.83424,0.50938,1.09825,2.32696,0.9722,0.0024265,0.0024265,0.0024265
155,8846.28,1.33659,0.80153,1.11776,0.91038,0.74188,0.8346,0.50958,1.09824,2.32382,0.97191,0.002377,0.002377,0.002377
156,8901.99,1.33308,0.8019,1.11644,0.91058,0.74219,0.83511,0.5101,1.09787,2.31827,0.97162,0.0023275,0.0023275,0.0023275
157,8958.25,1.34008,0.80295,1.11492,0.91011,0.74188,0.83512,0.5102,1.0977,2.30051,0.97128,0.002278,0.002278,0.002278
158,9014.95,1.34144,0.80747,1.11694,0.90923,0.74222,0.8344,0.51047,1.09738,2.28067,0.97095,0.0022285,0.0022285,0.0022285
159,9070.68,1.34529,0.811,1.12298,0.9081,0.74415,0.83515,0.51074,1.09719,2.26783,0.97065,0.002179,0.002179,0.002179
160,9125.94,1.33462,0.80157,1.11451,0.90363,0.7478,0.83559,0.51091,1.09688,2.26689,0.97024,0.0021295,0.0021295,0.0021295
161,9182.26,1.33712,0.80238,1.11522,0.89796,0.75159,0.83563,0.51131,1.0968,2.26149,0.96994,0.00208,0.00208,0.00208
162,9237.95,1.33554,0.80026,1.11675,0.89852,0.75155,0.83618,0.51167,1.09658,2.23526,0.96963,0.0020305,0.0020305,0.0020305
163,9293.51,1.3407,0.80486,1.11497,0.89622,0.75342,0.83607,0.51164,1.09624,2.21391,0.969,0.001981,0.001981,0.001981
164,9349.37,1.3382,0.79952,1.11116,0.89671,0.75267,0.83625,0.51199,1.09579,2.19142,0.9687,0.0019315,0.0019315,0.0019315
165,9404.99,1.33829,0.80321,1.11095,0.89752,0.75268,0.83661,0.51197,1.09557,2.18266,0.96844,0.001882,0.001882,0.001882
166,9461.09,1.32816,0.79763,1.11014,0.89643,0.75266,0.83621,0.51201,1.09529,2.16488,0.96789,0.0018325,0.0018325,0.0018325
167,9517.08,1.33363,0.79909,1.11119,0.89702,0.75254,0.83612,0.51188,1.09489,2.15519,0.96749,0.001783,0.001783,0.001783
168,9572.94,1.32845,0.79012,1.11104,0.89596,0.75448,0.83661,0.5124,1.09472,2.15044,0.96712,0.0017335,0.0017335,0.0017335
169,9628.39,1.33043,0.79373,1.11059,0.89649,0.75478,0.83677,0.51269,1.09469,2.14523,0.96696,0.001684,0.001684,0.001684
170,9683.98,1.32291,0.79184,1.10512,0.89534,0.75554,0.83679,0.51275,1.09477,2.14748,0.96682,0.0016345,0.0016345,0.0016345
171,9739.74,1.32056,0.79008,1.10374,0.8954,0.75493,0.83644,0.51277,1.09454,2.14609,0.96641,0.001585,0.001585,0.001585
172,9795.32,1.33041,0.78696,1.10462,0.89599,0.75463,0.83719,0.51319,1.09439,2.12767,0.96598,0.0015355,0.0015355,0.0015355
173,9851.34,1.32693,0.78702,1.10733,0.89616,0.75463,0.83742,0.51337,1.09406,2.11874,0.9656,0.001486,0.001486,0.001486
174,9907.26,1.3336,0.794,1.10559,0.89589,0.75418,0.83741,0.51352,1.09402,2.12417,0.96531,0.0014365,0.0014365,0.0014365
175,9962.71,1.32412,0.78802,1.10132,0.89578,0.75402,0.83727,0.51389,1.09422,2.13566,0.96516,0.001387,0.001387,0.001387
176,10018,1.32918,0.78817,1.10128,0.89672,0.75387,0.83749,0.51401,1.09398,2.1262,0.96478,0.0013375,0.0013375,0.0013375
177,10074.6,1.32253,0.78491,1.10308,0.89606,0.75463,0.83768,0.51419,1.0941,2.12921,0.9645,0.001288,0.001288,0.001288
178,10130.6,1.32115,0.77965,1.10672,0.89628,0.75509,0.83797,0.51425,1.09404,2.13181,0.96429,0.0012385,0.0012385,0.0012385
179,10186.8,1.32019,0.77891,1.10095,0.89792,0.7546,0.83818,0.51445,1.09393,2.13384,0.96406,0.001189,0.001189,0.001189
180,10242,1.31853,0.78123,1.10199,0.89722,0.75387,0.83793,0.51446,1.09397,2.14399,0.96414,0.0011395,0.0011395,0.0011395
181,10296,1.31602,0.78033,1.10198,0.89653,0.75517,0.83826,0.51435,1.09398,2.14367,0.9637,0.00109,0.00109,0.00109
182,10350.3,1.31625,0.77754,1.10217,0.89793,0.75539,0.83853,0.5149,1.09412,2.14083,0.96333,0.0010405,0.0010405,0.0010405
183,10404.4,1.319,0.7773,1.10438,0.898,0.75524,0.83814,0.51465,1.09418,2.13743,0.96298,0.000991,0.000991,0.000991
184,10458.8,1.32181,0.78015,1.10241,0.89682,0.75569,0.83857,0.51509,1.09414,2.12502,0.9628,0.0009415,0.0009415,0.0009415
185,10513.4,1.31757,0.77782,1.09665,0.89599,0.75524,0.83824,0.51537,1.09394,2.11488,0.96234,0.000892,0.000892,0.000892
186,10567.7,1.31393,0.77688,1.09436,0.89719,0.75529,0.83831,0.51544,1.09381,2.10932,0.96193,0.0008425,0.0008425,0.0008425
187,10622,1.31095,0.77717,1.10051,0.8968,0.75539,0.83845,0.5155,1.09368,2.09862,0.96151,0.000793,0.000793,0.000793
