epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,3753.91,1.35038,0.82918,1.36887,0.91656,0.8102,0.87847,0.5569,1.09083,2.18359,1.16539,0.008482,0.008482,0.008482
25,3904.54,1.34781,0.82932,1.36557,0.91731,0.81358,0.87881,0.55445,1.08363,2.21466,1.15972,0.008416,0.008416,0.008416
26,4055.4,1.34838,0.81929,1.35826,0.91614,0.81552,0.88017,0.55661,1.08196,1.85524,1.14694,0.00835,0.00835,0.00835
27,4207.69,1.33849,0.81018,1.35386,0.91024,0.8222,0.88479,0.56064,1.08257,1.79214,1.1551,0.008284,0.008284,0.008284
28,4358.61,1.34085,0.81435,1.35295,0.92172,0.81871,0.88284,0.56317,1.06856,1.69858,1.14428,0.008218,0.008218,0.008218
29,4509.25,1.33592,0.80773,1.35242,0.92256,0.81757,0.88577,0.56203,1.06668,1.71199,1.14336,0.008152,0.008152,0.008152
30,4657.44,1.33308,0.80099,1.34952,0.91781,0.82064,0.88563,0.56577,1.06615,1.79675,1.14106,0.008086,0.008086,0.008086
31,4807.41,1.32967,0.80442,1.3518,0.91744,0.82337,0.88664,0.56625,1.06929,1.81275,1.14819,0.00802,0.00802,0.00802
32,4961.58,1.32551,0.79571,1.34886,0.91911,0.82121,0.88512,0.56492,1.06408,1.64348,1.14352,0.007954,0.007954,0.007954
33,5110.94,1.32378,0.78713,1.34193,0.9179,0.82507,0.88582,0.56698,1.05443,1.75534,1.13328,0.007888,0.007888,0.007888
34,5259.48,1.32738,0.79615,1.3443,0.91896,0.82648,0.88713,0.57055,1.05437,1.7792,1.13311,0.007822,0.007822,0.007822
35,5410.28,1.31531,0.78543,1.33168,0.92292,0.82372,0.8908,0.57163,1.05016,1.65874,1.12831,0.007756,0.007756,0.007756
36,5553.37,1.32038,0.78601,1.33525,0.92559,0.82402,0.89091,0.5723,1.04951,1.53618,1.1249,0.00769,0.00769,0.00769
37,5695.2,1.31544,0.78621,1.33752,0.92088,0.82708,0.88998,0.57316,1.04801,1.58162,1.12358,0.007624,0.007624,0.007624
38,5836.84,1.30537,0.76861,1.32973,0.92303,0.82852,0.89035,0.57452,1.04418,1.49002,1.12075,0.007558,0.007558,0.007558
39,5979.71,1.30905,0.77089,1.33212,0.92643,0.82645,0.89047,0.57485,1.04455,1.50272,1.12319,0.007492,0.007492,0.007492
40,6123.75,1.30684,0.77069,1.32984,0.9273,0.82694,0.89181,0.57514,1.03918,1.52567,1.11942,0.007426,0.007426,0.007426
41,6265.75,1.30777,0.77043,1.32929,0.92622,0.82706,0.89143,0.57599,1.03916,1.51031,1.11753,0.00736,0.00736,0.00736
42,6407.44,1.30271,0.76769,1.32207,0.92812,0.82675,0.89195,0.57749,1.03825,1.46555,1.11556,0.007294,0.007294,0.007294
43,6548.49,1.30608,0.76146,1.32292,0.92901,0.82812,0.89288,0.57931,1.0376,1.40557,1.11454,0.007228,0.007228,0.007228
44,6687.85,1.29249,0.75656,1.31959,0.92721,0.82721,0.8937,0.57968,1.03804,1.49154,1.1153,0.007162,0.007162,0.007162
45,6825.87,1.29813,0.76048,1.31933,0.93119,0.8263,0.89489,0.58102,1.03589,1.485,1.11423,0.007096,0.007096,0.007096
46,6963.44,1.29858,0.754,1.31625,0.92736,0.82827,0.89497,0.58169,1.03218,1.47576,1.11125,0.00703,0.00703,0.00703
47,7102,1.29051,0.75578,1.3143,0.92619,0.83009,0.89706,0.58288,1.03125,1.52888,1.10937,0.006964,0.006964,0.006964
48,7240,1.29225,0.75246,1.31398,0.92766,0.82797,0.897,0.58351,1.03042,1.57406,1.10673,0.006898,0.006898,0.006898
49,7378.22,1.28623,0.74158,1.31112,0.92738,0.828,0.89663,0.58383,1.02889,1.54126,1.10514,0.006832,0.006832,0.006832
50,7517.39,1.28876,0.74683,1.31423,0.92652,0.83089,0.89758,0.58418,1.02828,1.58323,1.10386,0.006766,0.006766,0.006766
51,7656.57,1.28292,0.73805,1.30155,0.92846,0.83163,0.89783,0.58394,1.02736,1.59018,1.10254,0.0067,0.0067,0.0067
52,7794.47,1.28413,0.74499,1.30709,0.92799,0.83163,0.89751,0.58547,1.02632,1.55961,1.10166,0.006634,0.006634,0.006634
53,7937.66,1.2846,0.7482,1.30427,0.9286,0.83161,0.8973,0.5856,1.02695,1.56402,1.10143,0.006568,0.006568,0.006568
54,8076.09,1.28302,0.7385,1.30802,0.92922,0.83131,0.89795,0.58671,1.02599,1.53355,1.10204,0.006502,0.006502,0.006502
55,8213.22,1.27946,0.73899,1.30039,0.92823,0.83298,0.8987,0.58638,1.02521,1.51345,1.10092,0.006436,0.006436,0.006436
56,8351.67,1.27627,0.74023,1.29891,0.9264,0.83586,0.89907,0.58682,1.0241,1.49453,1.09862,0.00637,0.00637,0.00637
57,8489.11,1.28106,0.74116,1.29819,0.92671,0.83374,0.8987,0.587,1.023,1.50811,1.09655,0.006304,0.006304,0.006304
58,8626.5,1.26716,0.72667,1.29817,0.92822,0.83283,0.89847,0.58686,1.02205,1.52796,1.09611,0.006238,0.006238,0.006238
59,8765.12,1.27817,0.72915,1.29638,0.92945,0.83207,0.89855,0.58691,1.02184,1.54569,1.095,0.006172,0.006172,0.006172
60,8903.91,1.27101,0.72361,1.29132,0.92895,0.83175,0.89852,0.58742,1.0213,1.53521,1.09447,0.006106,0.006106,0.006106
61,9041.89,1.26812,0.72847,1.29221,0.92676,0.8339,0.89898,0.58795,1.02072,1.52452,1.0932,0.00604,0.00604,0.00604
62,9190.6,1.27106,0.72391,1.29429,0.92739,0.8339,0.89917,0.58814,1.02016,1.50946,1.09313,0.005974,0.005974,0.005974
63,9337.29,1.27035,0.72609,1.28981,0.92775,0.83465,0.89926,0.58832,1.01952,1.50461,1.09225,0.005908,0.005908,0.005908
64,9489,1.26858,0.72507,1.2896,0.92927,0.83374,0.89966,0.58916,1.01915,1.49184,1.09157,0.005842,0.005842,0.005842
65,9644.78,1.26882,0.7221,1.29112,0.92536,0.8389,0.9,0.58925,1.01886,1.48453,1.09102,0.005776,0.005776,0.005776
66,9799.71,1.26692,0.7227,1.29029,0.9263,0.83845,0.90015,0.58962,1.01863,1.47974,1.09052,0.00571,0.00571,0.00571
67,9950.62,1.25992,0.71519,1.28622,0.92655,0.839,0.90033,0.58967,1.0185,1.47749,1.09008,0.005644,0.005644,0.005644
68,10105.4,1.25727,0.71093,1.28507,0.92534,0.83931,0.90002,0.58954,1.01844,1.47284,1.08976,0.005578,0.005578,0.005578
69,10264.3,1.25335,0.7145,1.28256,0.92612,0.83875,0.90006,0.58983,1.01824,1.47412,1.08895,0.005512,0.005512,0.005512
70,10418.9,1.25802,0.70913,1.28719,0.92573,0.83966,0.9008,0.59021,1.01794,1.46808,1.08891,0.005446,0.005446,0.005446
71,10571.2,1.25864,0.70712,1.28461,0.92619,0.83966,0.90077,0.58999,1.01752,1.46118,1.08826,0.00538,0.00538,0.00538
72,10718.7,1.24939,0.70597,1.28238,0.92676,0.8392,0.90089,0.59079,1.017,1.45903,1.08762,0.005314,0.005314,0.005314
73,10865.1,1.25051,0.69983,1.27507,0.9255,0.84012,0.90067,0.59088,1.01642,1.45679,1.08648,0.005248,0.005248,0.005248
74,11018.4,1.25536,0.7061,1.27826,0.92501,0.841,0.90095,0.59097,1.01634,1.44659,1.08616,0.005182,0.005182,0.005182
75,11173.5,1.24987,0.70165,1.27422,0.92553,0.84162,0.9009,0.59131,1.01583,1.44546,1.08544,0.005116,0.005116,0.005116
76,11328.5,1.24697,0.70142,1.2761,0.92584,0.84161,0.90103,0.59124,1.01562,1.44379,1.08494,0.00505,0.00505,0.00505
77,11483,1.24622,0.69657,1.27308,0.92588,0.84179,0.90092,0.59134,1.0155,1.44273,1.08455,0.004984,0.004984,0.004984
78,11628,1.25051,0.69986,1.27294,0.92601,0.84148,0.90131,0.59166,1.01527,1.43696,1.08419,0.004918,0.004918,0.004918
79,11768.5,1.23934,0.69907,1.271,0.92633,0.84163,0.90149,0.59153,1.015,1.42685,1.0834,0.004852,0.004852,0.004852
80,11907.6,1.24198,0.69048,1.27432,0.92574,0.84209,0.90166,0.59171,1.01473,1.42012,1.08289,0.004786,0.004786,0.004786
81,12048,1.24498,0.69467,1.27138,0.92672,0.8427,0.90186,0.59185,1.01433,1.41876,1.08233,0.00472,0.00472,0.00472
82,12187,1.24214,0.69692,1.27141,0.92677,0.8433,0.9022,0.59239,1.01338,1.41761,1.08133,0.004654,0.004654,0.004654
83,12330.8,1.23689,0.6844,1.27085,0.9268,0.84389,0.90211,0.59224,1.01232,1.40919,1.08051,0.004588,0.004588,0.004588
84,12481.1,1.23521,0.68974,1.26244,0.92606,0.8444,0.90208,0.59246,1.01136,1.40593,1.07961,0.004522,0.004522,0.004522
85,12634.5,1.2391,0.68611,1.26604,0.92635,0.84413,0.90236,0.59295,1.01123,1.40625,1.07922,0.004456,0.004456,0.004456
86,12785.5,1.23217,0.678,1.26091,0.92676,0.84343,0.9023,0.59347,1.01061,1.40258,1.07872,0.00439,0.00439,0.00439
87,12939.9,1.23631,0.68495,1.26312,0.92634,0.84405,0.9026,0.5938,1.00996,1.39769,1.07813,0.004324,0.004324,0.004324
88,13094.2,1.23237,0.68528,1.26332,0.9265,0.84376,0.90271,0.594,1.00927,1.39537,1.07748,0.004258,0.004258,0.004258
89,13243.8,1.23112,0.67803,1.2572,0.92763,0.84266,0.90284,0.59419,1.00863,1.3921,1.07695,0.004192,0.004192,0.004192
90,13396,1.22706,0.67646,1.26104,0.92751,0.84312,0.90313,0.59458,1.0081,1.38468,1.07648,0.004126,0.004126,0.004126
91,13544.7,1.22895,0.68024,1.25747,0.9289,0.84312,0.9033,0.59491,1.00753,1.37778,1.07588,0.00406,0.00406,0.00406
92,13696.6,1.22819,0.67616,1.25496,0.92888,0.84281,0.90277,0.59477,1.0068,1.377,1.0749,0.003994,0.003994,0.003994
93,13849.7,1.22399,0.66802,1.25364,0.92857,0.84281,0.90305,0.59497,1.00653,1.37528,1.07443,0.003928,0.003928,0.003928
94,14001.7,1.21668,0.66524,1.2531,0.92832,0.84315,0.90316,0.59511,1.00621,1.37506,1.07411,0.003862,0.003862,0.003862
95,14154,1.2211,0.66801,1.25907,0.92973,0.8433,0.90359,0.59518,1.00588,1.36707,1.07376,0.003796,0.003796,0.003796
96,14307.8,1.21399,0.66403,1.25107,0.93035,0.8433,0.9037,0.59523,1.00546,1.36203,1.07333,0.00373,0.00373,0.00373
97,14459.4,1.22452,0.66548,1.25222,0.93079,0.84341,0.90377,0.59565,1.00524,1.35506,1.07308,0.003664,0.003664,0.003664
98,14610.7,1.21049,0.66249,1.24819,0.93113,0.84372,0.90414,0.59609,1.00488,1.34959,1.0727,0.003598,0.003598,0.003598
99,14762.2,1.22125,0.67006,1.24998,0.93091,0.84361,0.90419,0.59607,1.00473,1.34707,1.07207,0.003532,0.003532,0.003532
100,14913.4,1.21923,0.66625,1.25155,0.93096,0.84359,0.90403,0.59654,1.00418,1.34556,1.07159,0.003466,0.003466,0.003466
101,15064.2,1.21696,0.66266,1.24778,0.931,0.84404,0.90411,0.59696,1.00385,1.34112,1.07101,0.0034,0.0034,0.0034
102,15214.6,1.21709,0.66073,1.24613,0.92907,0.84573,0.90427,0.59683,1.00339,1.3358,1.07064,0.003334,0.003334,0.003334
103,15365,1.20983,0.6506,1.23968,0.92951,0.84543,0.90462,0.59683,1.00295,1.32783,1.07005,0.003268,0.003268,0.003268
104,15516.6,1.21563,0.65447,1.24697,0.93107,0.84467,0.90499,0.5975,1.00299,1.32124,1.06973,0.003202,0.003202,0.003202
105,15666.8,1.20763,0.65407,1.24077,0.93163,0.84418,0.9048,0.59781,1.00256,1.31707,1.06906,0.003136,0.003136,0.003136
106,15816.3,1.21908,0.65549,1.25142,0.93216,0.84452,0.90539,0.59818,1.0024,1.31193,1.06854,0.00307,0.00307,0.00307
107,15966.9,1.20642,0.65307,1.24055,0.93153,0.84467,0.90566,0.59805,1.00201,1.30417,1.06803,0.003004,0.003004,0.003004
108,16117.7,1.20367,0.64651,1.23458,0.93139,0.84558,0.90553,0.5984,1.00145,1.29798,1.06729,0.002938,0.002938,0.002938
109,16268.1,1.19934,0.64561,1.23452,0.93077,0.84589,0.90592,0.59887,1.001,1.29224,1.06674,0.002872,0.002872,0.002872
110,16418.2,1.20748,0.65064,1.2372,0.93098,0.84584,0.90567,0.59906,1.00073,1.2888,1.0662,0.002806,0.002806,0.002806
111,16568.3,1.1994,0.64196,1.23524,0.93258,0.84424,0.90586,0.59946,1.0001,1.28724,1.06544,0.00274,0.00274,0.00274
112,16718.9,1.19949,0.64083,1.2289,0.93208,0.84452,0.90587,0.59937,0.99978,1.2789,1.06488,0.002674,0.002674,0.002674
113,16869.3,1.19895,0.64144,1.23413,0.93161,0.84497,0.90587,0.59966,0.99962,1.27549,1.06465,0.002608,0.002608,0.002608
114,17020.1,1.19289,0.63853,1.2257,0.93097,0.84513,0.90589,0.59994,0.99944,1.27338,1.06403,0.002542,0.002542,0.002542
115,17171.1,1.19741,0.63951,1.23276,0.931,0.84558,0.90616,0.60016,0.9991,1.2688,1.06368,0.002476,0.002476,0.002476
116,17321.8,1.18698,0.64054,1.22658,0.93164,0.84497,0.90608,0.60089,0.99841,1.25803,1.0629,0.00241,0.00241,0.00241
117,17473.4,1.18688,0.63082,1.22749,0.93158,0.84513,0.90622,0.60071,0.99803,1.24925,1.06244,0.002344,0.002344,0.002344
118,17624.3,1.19185,0.63557,1.22428,0.9322,0.84497,0.90646,0.6007,0.99793,1.24252,1.06213,0.002278,0.002278,0.002278
119,17775.1,1.19329,0.63409,1.22719,0.93239,0.84467,0.90649,0.60095,0.99755,1.2371,1.06174,0.002212,0.002212,0.002212
120,17925.7,1.19663,0.63542,1.22892,0.93214,0.84482,0.90669,0.60144,0.99724,1.23343,1.0612,0.002146,0.002146,0.002146
121,18076.7,1.1861,0.62639,1.22528,0.93209,0.84528,0.9068,0.60185,0.9969,1.22424,1.06089,0.00208,0.00208,0.00208
122,18227.9,1.18463,0.62359,1.22603,0.93245,0.8447,0.9069,0.60169,0.99645,1.21687,1.06033,0.002014,0.002014,0.002014
123,18379.1,1.18696,0.62839,1.22183,0.93231,0.84485,0.90685,0.60213,0.99618,1.21582,1.05984,0.001948,0.001948,0.001948
124,18530,1.18433,0.63247,1.22429,0.93179,0.84528,0.90665,0.60175,0.99578,1.2131,1.05949,0.001882,0.001882,0.001882
125,18681.4,1.17769,0.62005,1.21793,0.9321,0.84528,0.90703,0.60249,0.99578,1.21043,1.05929,0.001816,0.001816,0.001816
126,18832.6,1.17599,0.62011,1.21941,0.93222,0.84528,0.90765,0.60253,0.9955,1.20344,1.05895,0.00175,0.00175,0.00175
127,18981.6,1.17459,0.61685,1.21676,0.93248,0.84506,0.90752,0.6027,0.9952,1.19899,1.05841,0.001684,0.001684,0.001684
128,19131.5,1.1755,0.62302,1.22324,0.93326,0.84506,0.90819,0.60263,0.99491,1.19459,1.05827,0.001618,0.001618,0.001618
129,19280.9,1.17054,0.61751,1.21803,0.93117,0.84756,0.90843,0.60301,0.99462,1.1907,1.05797,0.001552,0.001552,0.001552
130,19431.3,1.17253,0.6133,1.21335,0.93143,0.84766,0.90839,0.60332,0.99446,1.17987,1.0576,0.001486,0.001486,0.001486
131,19582.2,1.1712,0.61728,1.21611,0.93185,0.84705,0.90843,0.60328,0.99408,1.17157,1.05702,0.00142,0.00142,0.00142
132,19732.8,1.16609,0.61087,1.21206,0.93143,0.84771,0.90859,0.60346,0.9935,1.16364,1.05645,0.001354,0.001354,0.001354
133,19883.4,1.16373,0.60664,1.21259,0.93175,0.84786,0.90875,0.60388,0.99343,1.16012,1.05627,0.001288,0.001288,0.001288
134,20034.2,1.15816,0.60429,1.20519,0.93336,0.84639,0.9087,0.6042,0.99288,1.1548,1.05576,0.001222,0.001222,0.001222
135,20185.3,1.15967,0.60649,1.20588,0.93341,0.84664,0.90884,0.6045,0.99267,1.14748,1.05542,0.001156,0.001156,0.001156
136,20336.3,1.16379,0.60634,1.20955,0.93265,0.8474,0.90905,0.60472,0.99246,1.14464,1.05509,0.00109,0.00109,0.00109
137,20487.4,1.15861,0.60012,1.2046,0.93281,0.84756,0.90897,0.60442,0.99216,1.14248,1.0546,0.001024,0.001024,0.001024
138,20637.3,1.15736,0.59819,1.20371,0.93283,0.84771,0.90902,0.60492,0.99182,1.14168,1.05411,0.000958,0.000958,0.000958
139,20787.5,1.15359,0.59612,1.20266,0.93283,0.84771,0.90903,0.60517,0.99148,1.13828,1.05373,0.000892,0.000892,0.000892
140,20939.1,1.15456,0.59561,1.20007,0.93283,0.84771,0.90914,0.60532,0.99113,1.13512,1.05324,0.000826,0.000826,0.000826
141,21106.8,1.12569,0.52292,1.20614,0.93229,0.84816,0.90939,0.60558,0.99072,1.12923,1.05279,0.00076,0.00076,0.00076
142,21254,1.12241,0.5211,1.20418,0.93282,0.84757,0.90941,0.60584,0.99035,1.1208,1.05242,0.000694,0.000694,0.000694
143,21399.9,1.11825,0.51818,1.1966,0.93345,0.84756,0.90952,0.60623,0.99002,1.11068,1.05205,0.000628,0.000628,0.000628
144,21545.1,1.11858,0.5173,1.19579,0.93426,0.84583,0.90943,0.60653,0.9896,1.10632,1.05168,0.000562,0.000562,0.000562
145,21691,1.11581,0.51305,1.19764,0.93373,0.84725,0.9092,0.60664,0.98924,1.10179,1.05136,0.000496,0.000496,0.000496
146,21836.9,1.10837,0.51317,1.19314,0.93403,0.84695,0.90918,0.60687,0.98891,1.09654,1.05107,0.00043,0.00043,0.00043
147,21982.6,1.10552,0.50849,1.19091,0.93438,0.84755,0.90961,0.60721,0.98874,1.09237,1.05085,0.000364,0.000364,0.000364
148,22128.7,1.10804,0.50873,1.19364,0.93438,0.84756,0.90943,0.60747,0.9886,1.08736,1.05053,0.000298,0.000298,0.000298
149,22274.5,1.10037,0.50412,1.18856,0.93492,0.84847,0.91002,0.60767,0.98832,1.08157,1.05033,0.000232,0.000232,0.000232
150,22420.8,1.102,0.50401,1.18803,0.93475,0.84838,0.91005,0.60785,0.988,1.07504,1.05004,0.000166,0.000166,0.000166
